model,scope,draw,district_id,predicted_share,actual_share,error
national_anchored,national_draw,250,"",62.87356933930152,62.969101950749284,-0.0955326114477657
national_anchored,national_draw,251,"",77.26708175467465,62.969101950749284,14.297979803925365
national_anchored,national_draw,252,"",73.35568298315289,62.969101950749284,10.386581032403605
national_anchored,national_draw,253,"",62.978448159552826,62.969101950749284,0.00934620880354231
national_anchored,national_draw,254,"",73.59270136111408,62.969101950749284,10.623599410364797
national_anchored,national_draw,255,"",68.23542400568537,62.969101950749284,5.26632205493609
national_anchored,national_draw,256,"",66.75820596094226,62.969101950749284,3.789104010192979
national_anchored,national_draw,257,"",69.69973878858315,62.969101950749284,6.730636837833863
national_anchored,national_draw,258,"",64.1245625038274,62.969101950749284,1.1554605530781217
national_anchored,national_draw,259,"",62.113938849018425,62.969101950749284,-0.8551631017308594
national_anchored,national_draw,260,"",64.95551410046065,62.969101950749284,1.986412149711363
national_anchored,national_draw,261,"",66.02786749084116,62.969101950749284,3.0587655400918763
national_anchored,national_draw,262,"",69.4771102020967,62.969101950749284,6.5080082513474125
national_anchored,national_draw,263,"",62.82485548635268,62.969101950749284,-0.14424646439660194
national_anchored,national_draw,264,"",63.80603659831331,62.969101950749284,0.8369346475640285
national_anchored,national_draw,265,"",65.75577717003954,62.969101950749284,2.7866752192902524
national_anchored,national_draw,266,"",60.75936642352905,62.969101950749284,-2.209735527220232
national_anchored,national_draw,267,"",51.33179551381516,62.969101950749284,-11.637306436934125
national_anchored,national_draw,268,"",59.10394256049511,62.969101950749284,-3.8651593902541705
national_anchored,national_draw,269,"",60.90913428369203,62.969101950749284,-2.0599676670572507
national_anchored,national_draw,270,"",60.95827747594379,62.969101950749284,-2.0108244748054958
national_anchored,national_draw,271,"",56.05978148152945,62.969101950749284,-6.909320469219836
national_anchored,national_draw,272,"",68.1804085597423,62.969101950749284,5.21130660899302
national_anchored,national_draw,273,"",71.39534280885175,62.969101950749284,8.426240858102467
national_anchored,national_draw,274,"",63.10341821255938,62.969101950749284,0.13431626181009904
national_anchored,national_draw,275,"",56.91873477216014,62.969101950749284,-6.050367178589141
national_anchored,national_draw,276,"",62.47729839582448,62.969101950749284,-0.49180355492480743
national_anchored,national_draw,277,"",60.14516885141511,62.969101950749284,-2.8239330993341767
national_anchored,national_draw,278,"",68.59417392567477,62.969101950749284,5.625071974925483
national_anchored,national_draw,279,"",56.381903680774315,62.969101950749284,-6.587198269974969
