model,draw,role,NFP+,LR,RN+,ENS+,DIV,DVG,DVD,joint_score,observed_percentile
kernel,1445,calibration,190.0,44.0,116.0,178.0,9.0,13.0,27.0,20.568379486973278,NaN
kernel,1446,reference,203.0,32.0,143.0,157.0,9.0,12.0,21.0,NaN,NaN
kernel,1447,calibration,201.0,38.0,131.0,162.0,11.0,13.0,21.0,8.855496498328254,NaN
kernel,1448,reference,175.0,38.0,145.0,172.0,8.0,13.0,26.0,NaN,NaN
kernel,1449,calibration,188.0,35.0,159.0,153.0,9.0,11.0,22.0,17.417674535350578,NaN
kernel,1450,reference,233.0,38.0,91.0,172.0,8.0,11.0,24.0,NaN,NaN
kernel,1451,calibration,208.0,39.0,117.0,165.0,11.0,13.0,24.0,13.65170850986528,NaN
kernel,1452,reference,208.0,33.0,147.0,147.0,10.0,13.0,19.0,NaN,NaN
kernel,1453,calibration,231.0,35.0,101.0,165.0,10.0,12.0,23.0,31.707744269210558,NaN
kernel,1454,reference,210.0,30.0,132.0,157.0,9.0,12.0,27.0,NaN,NaN
kernel,1455,calibration,192.0,37.0,136.0,166.0,8.0,12.0,26.0,9.873797821112763,NaN
kernel,1456,reference,167.0,35.0,182.0,149.0,10.0,12.0,22.0,NaN,NaN
kernel,1457,calibration,190.0,35.0,138.0,168.0,8.0,12.0,26.0,10.723166392240081,NaN
kernel,1458,reference,180.0,24.0,166.0,160.0,10.0,13.0,24.0,NaN,NaN
kernel,1459,calibration,201.0,29.0,157.0,148.0,8.0,13.0,21.0,16.658616273429388,NaN
kernel,1460,reference,209.0,33.0,130.0,160.0,9.0,14.0,22.0,NaN,NaN
kernel,1461,calibration,192.0,35.0,128.0,172.0,10.0,12.0,28.0,12.294658995267714,NaN
kernel,1462,reference,205.0,30.0,132.0,163.0,8.0,12.0,27.0,NaN,NaN
kernel,1463,calibration,219.0,39.0,109.0,163.0,9.0,14.0,24.0,20.992522431368677,NaN
kernel,1464,reference,177.0,33.0,153.0,166.0,9.0,14.0,25.0,NaN,NaN
kernel,1465,calibration,210.0,29.0,131.0,161.0,7.0,12.0,27.0,10.477477528528116,NaN
kernel,1466,reference,220.0,35.0,127.0,151.0,8.0,11.0,25.0,NaN,NaN
kernel,1467,calibration,191.0,37.0,131.0,170.0,10.0,13.0,25.0,11.323662273713378,NaN
kernel,1468,reference,186.0,33.0,147.0,169.0,9.0,12.0,21.0,NaN,NaN
kernel,1469,calibration,190.0,33.0,142.0,163.0,10.0,12.0,27.0,10.331831471766147,NaN
kernel,1470,reference,214.0,38.0,110.0,168.0,11.0,12.0,24.0,NaN,NaN
kernel,1471,calibration,222.0,34.0,101.0,176.0,11.0,10.0,23.0,29.063026543456715,NaN
kernel,1472,reference,196.0,33.0,126.0,172.0,10.0,14.0,26.0,NaN,NaN
kernel,1473,calibration,209.0,36.0,119.0,165.0,11.0,12.0,25.0,12.594870298728821,NaN
kernel,1474,reference,191.0,30.0,157.0,154.0,7.0,12.0,26.0,NaN,NaN
kernel,1475,calibration,205.0,33.0,136.0,158.0,10.0,12.0,23.0,8.490917906801538,NaN
kernel,1476,reference,193.0,37.0,133.0,167.0,10.0,12.0,25.0,NaN,NaN
kernel,1477,calibration,184.0,35.0,157.0,156.0,10.0,13.0,22.0,17.252092941807383,NaN
kernel,1478,reference,208.0,31.0,145.0,150.0,9.0,13.0,21.0,NaN,NaN
kernel,1479,calibration,199.0,37.0,129.0,170.0,9.0,11.0,22.0,10.152846052333267,NaN
kernel,1480,reference,216.0,25.0,148.0,147.0,10.0,13.0,18.0,NaN,NaN
kernel,1481,calibration,186.0,34.0,155.0,155.0,11.0,11.0,25.0,15.755765452634101,NaN
kernel,1482,reference,215.0,29.0,133.0,153.0,9.0,12.0,26.0,NaN,NaN
kernel,1483,calibration,201.0,29.0,143.0,157.0,8.0,11.0,28.0,9.854098226643554,NaN
kernel,1484,reference,206.0,35.0,113.0,174.0,9.0,12.0,28.0,NaN,NaN
kernel,1485,calibration,206.0,33.0,147.0,144.0,10.0,14.0,23.0,15.092305315469424,NaN
kernel,1486,reference,192.0,32.0,156.0,151.0,10.0,12.0,24.0,NaN,NaN
kernel,1487,calibration,185.0,41.0,145.0,160.0,11.0,13.0,22.0,13.789774749640081,NaN
kernel,1488,reference,222.0,41.0,101.0,170.0,10.0,12.0,21.0,NaN,NaN
kernel,1489,calibration,233.0,37.0,100.0,162.0,9.0,12.0,24.0,33.587407586775555,NaN
kernel,1490,reference,202.0,36.0,140.0,157.0,10.0,12.0,20.0,NaN,NaN
kernel,1491,calibration,202.0,32.0,134.0,163.0,8.0,12.0,26.0,8.19771204353934,NaN
kernel,1492,reference,187.0,34.0,138.0,166.0,10.0,14.0,28.0,NaN,NaN
kernel,1493,calibration,192.0,27.0,173.0,143.0,11.0,13.0,18.0,28.8487041352736,NaN
kernel,1494,reference,212.0,38.0,120.0,162.0,11.0,13.0,21.0,NaN,NaN
kernel,1495,calibration,202.0,35.0,124.0,170.0,11.0,14.0,21.0,11.205050107626356,NaN
kernel,1496,reference,217.0,38.0,107.0,169.0,10.0,11.0,25.0,NaN,NaN
kernel,1497,calibration,192.0,30.0,162.0,147.0,8.0,13.0,25.0,19.796596844475296,NaN
kernel,1498,reference,214.0,42.0,92.0,181.0,10.0,12.0,26.0,NaN,NaN
kernel,1499,calibration,183.0,31.0,142.0,172.0,11.0,13.0,25.0,15.142531415165962,NaN
kernel,1500,reference,199.0,36.0,114.0,176.0,11.0,14.0,27.0,NaN,NaN
kernel,1501,calibration,194.0,33.0,133.0,167.0,10.0,14.0,26.0,9.473847106721358,NaN
kernel,1502,reference,197.0,28.0,176.0,132.0,9.0,13.0,22.0,NaN,NaN
kernel,1503,calibration,194.0,30.0,162.0,146.0,9.0,13.0,23.0,19.83772006506689,NaN
kernel,1504,reference,250.0,44.0,67.0,168.0,9.0,11.0,28.0,NaN,NaN
kernel,1505,calibration,197.0,38.0,127.0,165.0,8.0,14.0,28.0,10.248359407239782,NaN
kernel,1506,reference,189.0,29.0,183.0,136.0,7.0,11.0,22.0,NaN,NaN
kernel,1507,calibration,228.0,30.0,123.0,155.0,9.0,10.0,22.0,21.428349985903267,NaN
kernel,1508,reference,192.0,30.0,168.0,143.0,8.0,13.0,23.0,NaN,NaN
kernel,1509,calibration,181.0,33.0,167.0,150.0,8.0,13.0,25.0,24.86920215765577,NaN
kernel,1510,reference,228.0,28.0,132.0,147.0,9.0,13.0,20.0,NaN,NaN
kernel,1511,calibration,207.0,39.0,120.0,163.0,9.0,12.0,27.0,12.28939336067592,NaN
kernel,1512,reference,207.0,35.0,136.0,155.0,11.0,12.0,21.0,NaN,NaN
kernel,1513,calibration,201.0,38.0,113.0,174.0,9.0,14.0,28.0,17.250084804903388,NaN
kernel,1514,reference,203.0,33.0,146.0,151.0,10.0,12.0,22.0,NaN,NaN
kernel,1515,calibration,210.0,38.0,117.0,164.0,10.0,12.0,26.0,13.84156699467848,NaN
kernel,1516,reference,209.0,28.0,153.0,143.0,8.0,12.0,24.0,NaN,NaN
kernel,1517,calibration,192.0,41.0,126.0,173.0,11.0,12.0,22.0,13.807167370328514,NaN
kernel,1518,reference,186.0,35.0,148.0,164.0,8.0,12.0,24.0,NaN,NaN
kernel,1519,calibration,232.0,31.0,95.0,172.0,10.0,13.0,24.0,37.108960188577534,NaN
kernel,1520,reference,198.0,38.0,131.0,164.0,10.0,13.0,23.0,NaN,NaN
kernel,1521,calibration,207.0,34.0,140.0,155.0,8.0,12.0,21.0,9.953754875863428,NaN
kernel,1522,reference,191.0,31.0,141.0,168.0,10.0,13.0,23.0,NaN,NaN
kernel,1523,calibration,194.0,35.0,154.0,149.0,9.0,12.0,24.0,14.890718908850552,NaN
kernel,1524,reference,215.0,35.0,108.0,175.0,12.0,12.0,20.0,NaN,NaN
kernel,1525,calibration,193.0,38.0,143.0,159.0,8.0,12.0,24.0,9.999252238927845,NaN
kernel,1526,reference,198.0,33.0,134.0,166.0,11.0,13.0,22.0,NaN,NaN
kernel,1527,calibration,211.0,31.0,131.0,165.0,7.0,10.0,22.0,10.746208078248358,NaN
kernel,1528,reference,186.0,32.0,136.0,177.0,10.0,14.0,22.0,NaN,NaN
kernel,1529,calibration,212.0,34.0,119.0,164.0,12.0,12.0,24.0,13.33406070029045,NaN
kernel,1530,reference,211.0,38.0,97.0,183.0,10.0,12.0,26.0,NaN,NaN
kernel,1531,calibration,210.0,33.0,127.0,164.0,9.0,10.0,24.0,10.422913200302308,NaN
kernel,1532,reference,212.0,30.0,134.0,158.0,8.0,13.0,22.0,NaN,NaN
kernel,1533,calibration,207.0,34.0,123.0,165.0,9.0,11.0,28.0,11.033224864237006,NaN
kernel,1534,reference,191.0,39.0,141.0,161.0,10.0,11.0,24.0,NaN,NaN
kernel,1535,calibration,209.0,41.0,110.0,171.0,10.0,13.0,23.0,18.689539108573427,NaN
kernel,1536,reference,191.0,36.0,142.0,164.0,11.0,13.0,20.0,NaN,NaN
kernel,1537,calibration,211.0,31.0,132.0,159.0,9.0,13.0,22.0,10.233233205839042,NaN
kernel,1538,reference,204.0,38.0,126.0,161.0,9.0,13.0,26.0,NaN,NaN
kernel,1539,calibration,203.0,34.0,118.0,172.0,10.0,13.0,27.0,13.810540432795513,NaN
kernel,1540,reference,205.0,30.0,143.0,157.0,9.0,11.0,22.0,NaN,NaN
kernel,1541,calibration,205.0,29.0,133.0,166.0,8.0,13.0,23.0,9.301972535414507,NaN
kernel,1542,reference,184.0,30.0,166.0,153.0,11.0,13.0,20.0,NaN,NaN
kernel,1543,calibration,198.0,41.0,124.0,171.0,9.0,12.0,22.0,12.417546890483127,NaN
kernel,1544,reference,198.0,28.0,148.0,156.0,12.0,13.0,22.0,NaN,NaN
kernel,1545,calibration,201.0,25.0,158.0,146.0,10.0,13.0,24.0,18.46549554831406,NaN
kernel,1546,reference,186.0,27.0,156.0,164.0,10.0,14.0,20.0,NaN,NaN
kernel,1547,calibration,189.0,36.0,138.0,166.0,9.0,12.0,27.0,10.816390748106517,NaN
kernel,1548,reference,212.0,36.0,115.0,164.0,9.0,13.0,28.0,NaN,NaN
kernel,1549,calibration,194.0,32.0,156.0,149.0,6.0,13.0,27.0,16.080114384884666,NaN
kernel,1550,reference,197.0,33.0,143.0,162.0,10.0,12.0,20.0,NaN,NaN
kernel,1551,calibration,211.0,31.0,145.0,148.0,8.0,11.0,23.0,14.216512183874912,NaN
kernel,1552,reference,188.0,27.0,153.0,164.0,8.0,14.0,23.0,NaN,NaN
kernel,1553,calibration,207.0,31.0,153.0,147.0,9.0,11.0,19.0,16.333576147829717,NaN
kernel,1554,reference,199.0,31.0,152.0,153.0,12.0,10.0,20.0,NaN,NaN
kernel,1555,calibration,211.0,38.0,121.0,162.0,10.0,12.0,23.0,12.458159096294875,NaN
kernel,1556,reference,181.0,36.0,147.0,161.0,9.0,14.0,29.0,NaN,NaN
kernel,1557,calibration,196.0,26.0,149.0,162.0,10.0,13.0,21.0,11.761689152025095,NaN
kernel,1558,reference,195.0,39.0,120.0,174.0,8.0,13.0,28.0,NaN,NaN
kernel,1559,calibration,200.0,40.0,131.0,159.0,9.0,13.0,25.0,9.334083981510283,NaN
kernel,1560,reference,220.0,39.0,114.0,161.0,10.0,12.0,21.0,NaN,NaN
kernel,1561,calibration,184.0,31.0,171.0,146.0,10.0,12.0,23.0,27.401072229114128,NaN
kernel,1562,reference,188.0,35.0,151.0,158.0,11.0,13.0,21.0,NaN,NaN
kernel,1563,calibration,197.0,38.0,122.0,170.0,10.0,13.0,27.0,12.360335295457261,NaN
kernel,1564,reference,200.0,33.0,137.0,158.0,10.0,13.0,26.0,NaN,NaN
kernel,1565,calibration,185.0,35.0,153.0,155.0,9.0,14.0,26.0,15.43442285998632,NaN
kernel,1566,reference,203.0,36.0,132.0,160.0,8.0,13.0,25.0,NaN,NaN
kernel,1567,calibration,198.0,33.0,141.0,159.0,9.0,12.0,25.0,8.429622963708262,NaN
kernel,1568,reference,209.0,36.0,117.0,167.0,10.0,14.0,24.0,NaN,NaN
kernel,1569,calibration,162.0,31.0,184.0,152.0,11.0,11.0,26.0,45.55708581841273,NaN
kernel,1570,reference,206.0,33.0,132.0,159.0,9.0,14.0,24.0,NaN,NaN
kernel,1571,calibration,187.0,32.0,148.0,167.0,6.0,12.0,25.0,13.350838701216261,NaN
kernel,1572,reference,218.0,33.0,105.0,174.0,7.0,11.0,29.0,NaN,NaN
kernel,1573,calibration,180.0,28.0,174.0,150.0,10.0,12.0,23.0,29.94785871260617,NaN
kernel,1574,reference,203.0,33.0,141.0,154.0,8.0,12.0,26.0,NaN,NaN
kernel,1575,calibration,214.0,46.0,89.0,179.0,9.0,10.0,30.0,38.04461440936761,NaN
kernel,1576,reference,190.0,36.0,140.0,163.0,10.0,12.0,26.0,NaN,NaN
kernel,1577,calibration,185.0,34.0,161.0,151.0,11.0,12.0,23.0,19.746961114367124,NaN
kernel,1578,reference,194.0,39.0,132.0,166.0,10.0,12.0,24.0,NaN,NaN
kernel,1579,calibration,177.0,42.0,146.0,163.0,12.0,12.0,25.0,18.490949613111468,NaN
kernel,1580,reference,166.0,33.0,176.0,158.0,9.0,14.0,21.0,NaN,NaN
kernel,1581,calibration,187.0,29.0,162.0,154.0,9.0,13.0,23.0,19.12339098392153,NaN
kernel,1582,reference,206.0,31.0,146.0,149.0,8.0,12.0,25.0,NaN,NaN
kernel,1583,calibration,208.0,28.0,141.0,155.0,11.0,12.0,22.0,10.78981275811213,NaN
kernel,1584,reference,206.0,32.0,146.0,151.0,10.0,13.0,19.0,NaN,NaN
kernel,1585,calibration,189.0,32.0,169.0,144.0,9.0,11.0,23.0,25.56082012561643,NaN
kernel,1586,reference,216.0,33.0,119.0,163.0,10.0,13.0,23.0,NaN,NaN
kernel,1587,calibration,212.0,33.0,125.0,163.0,8.0,11.0,25.0,11.401063927652693,NaN
kernel,1588,reference,195.0,34.0,140.0,163.0,8.0,12.0,25.0,NaN,NaN
kernel,1589,calibration,208.0,34.0,129.0,159.0,9.0,13.0,25.0,9.495299628075202,NaN
kernel,1590,reference,206.0,37.0,106.0,178.0,11.0,14.0,25.0,NaN,NaN
kernel,1591,calibration,203.0,30.0,165.0,133.0,9.0,14.0,23.0,28.244434780226534,NaN
kernel,1592,reference,193.0,36.0,148.0,160.0,11.0,12.0,17.0,NaN,NaN
kernel,1593,calibration,213.0,33.0,122.0,162.0,11.0,13.0,23.0,12.53492025474818,NaN
kernel,1594,reference,187.0,32.0,128.0,179.0,8.0,14.0,29.0,NaN,NaN
kernel,1595,calibration,205.0,40.0,121.0,165.0,9.0,11.0,26.0,11.904832080113625,NaN
kernel,1596,reference,221.0,39.0,100.0,170.0,9.0,12.0,26.0,NaN,NaN
kernel,1597,calibration,171.0,18.0,203.0,143.0,9.0,13.0,20.0,59.247605497361135,NaN
kernel,1598,reference,193.0,24.0,187.0,132.0,8.0,12.0,21.0,NaN,NaN
kernel,1599,calibration,197.0,35.0,139.0,160.0,9.0,12.0,25.0,8.305511822542393,NaN
kernel,1600,reference,203.0,28.0,156.0,144.0,10.0,13.0,23.0,NaN,NaN
kernel,1601,calibration,180.0,35.0,151.0,167.0,10.0,13.0,21.0,17.28447271855648,NaN
kernel,1602,reference,153.0,27.0,163.0,184.0,9.0,13.0,28.0,NaN,NaN
kernel,1603,calibration,201.0,39.0,129.0,158.0,7.0,12.0,31.0,10.717475448651701,NaN
kernel,1604,reference,191.0,41.0,116.0,176.0,8.0,14.0,31.0,NaN,NaN
kernel,1605,calibration,161.0,32.0,184.0,155.0,9.0,12.0,24.0,45.75252858413141,NaN
kernel,1606,reference,197.0,36.0,138.0,162.0,10.0,13.0,21.0,NaN,NaN
kernel,1607,calibration,194.0,24.0,158.0,156.0,8.0,12.0,25.0,16.43938066731109,NaN
kernel,1608,reference,206.0,34.0,139.0,156.0,8.0,13.0,21.0,NaN,NaN
kernel,1609,calibration,197.0,33.0,126.0,171.0,9.0,13.0,28.0,11.340505139402666,NaN
kernel,1610,reference,194.0,34.0,141.0,160.0,9.0,13.0,26.0,NaN,NaN
kernel,1611,calibration,198.0,30.0,142.0,159.0,10.0,13.0,25.0,8.80898256684365,NaN
kernel,1612,reference,227.0,32.0,127.0,149.0,9.0,13.0,20.0,NaN,NaN
kernel,1613,calibration,194.0,26.0,145.0,164.0,11.0,13.0,24.0,10.961998422652066,NaN
kernel,1614,reference,223.0,31.0,112.0,166.0,8.0,13.0,24.0,NaN,NaN
kernel,1615,calibration,176.0,35.0,164.0,156.0,9.0,13.0,24.0,24.508951031755558,NaN
kernel,1616,reference,228.0,37.0,97.0,167.0,10.0,10.0,28.0,NaN,NaN
kernel,1617,calibration,160.0,23.0,189.0,158.0,9.0,13.0,25.0,50.55623927627509,NaN
kernel,1618,reference,203.0,22.0,147.0,159.0,10.0,12.0,24.0,NaN,NaN
kernel,1619,calibration,182.0,39.0,145.0,166.0,10.0,12.0,23.0,14.963511211402775,NaN
kernel,1620,reference,197.0,36.0,129.0,169.0,11.0,13.0,22.0,NaN,NaN
kernel,1621,calibration,226.0,38.0,99.0,168.0,9.0,11.0,26.0,30.565820230804434,NaN
kernel,1622,reference,176.0,30.0,164.0,159.0,9.0,14.0,25.0,NaN,NaN
kernel,1623,calibration,194.0,36.0,146.0,159.0,8.0,13.0,21.0,10.263310765041098,NaN
kernel,1624,reference,175.0,30.0,171.0,155.0,10.0,12.0,24.0,NaN,NaN
kernel,1625,calibration,226.0,29.0,119.0,157.0,10.0,14.0,22.0,20.98087780720916,NaN
kernel,1626,reference,192.0,41.0,128.0,165.0,11.0,13.0,27.0,NaN,NaN
kernel,1627,calibration,189.0,27.0,180.0,141.0,7.0,13.0,20.0,34.86856817117838,NaN
kernel,1628,reference,217.0,33.0,124.0,155.0,11.0,12.0,25.0,NaN,NaN
kernel,1629,calibration,219.0,30.0,116.0,163.0,10.0,12.0,27.0,17.668151384344355,NaN
kernel,1630,reference,195.0,33.0,149.0,157.0,11.0,12.0,20.0,NaN,NaN
kernel,1631,calibration,210.0,23.0,177.0,125.0,9.0,12.0,21.0,42.03865707365729,NaN
kernel,1632,reference,200.0,25.0,161.0,147.0,10.0,12.0,22.0,NaN,NaN
kernel,1633,calibration,201.0,30.0,145.0,153.0,9.0,12.0,27.0,10.673108637165754,NaN
kernel,1634,reference,228.0,37.0,108.0,162.0,10.0,10.0,22.0,NaN,NaN
kernel,1635,calibration,198.0,31.0,159.0,148.0,9.0,13.0,19.0,17.596594620410485,NaN
kernel,1636,reference,178.0,39.0,147.0,169.0,8.0,14.0,22.0,NaN,NaN
kernel,1637,calibration,188.0,30.0,137.0,172.0,9.0,14.0,27.0,12.953307711332023,NaN
kernel,1638,reference,197.0,32.0,146.0,156.0,11.0,14.0,21.0,NaN,NaN
kernel,1639,calibration,201.0,30.0,145.0,155.0,10.0,14.0,22.0,10.021263929008132,NaN
kernel,1640,reference,198.0,31.0,139.0,163.0,10.0,12.0,24.0,NaN,NaN
kernel,1641,calibration,208.0,24.0,145.0,153.0,9.0,13.0,25.0,13.046337770482474,NaN
kernel,1642,reference,207.0,37.0,123.0,163.0,10.0,13.0,24.0,NaN,NaN
kernel,1643,calibration,221.0,32.0,128.0,154.0,8.0,12.0,22.0,16.110270117863998,NaN
kernel,1644,reference,224.0,33.0,111.0,162.0,10.0,12.0,25.0,NaN,NaN
kernel,1645,calibration,167.0,38.0,159.0,164.0,9.0,11.0,29.0,28.42726533153361,NaN
kernel,1646,reference,195.0,41.0,125.0,171.0,10.0,12.0,23.0,NaN,NaN
kernel,1647,calibration,205.0,33.0,134.0,159.0,8.0,14.0,24.0,8.47590466181699,NaN
kernel,1648,reference,200.0,29.0,142.0,162.0,10.0,12.0,22.0,NaN,NaN
kernel,1649,calibration,205.0,36.0,128.0,164.0,8.0,13.0,23.0,9.156005718027824,NaN
kernel,1650,reference,201.0,32.0,136.0,165.0,10.0,10.0,23.0,NaN,NaN
kernel,1651,calibration,209.0,29.0,144.0,151.0,10.0,13.0,21.0,12.522617526460952,NaN
kernel,1652,reference,208.0,22.0,162.0,140.0,9.0,13.0,23.0,NaN,NaN
kernel,1653,calibration,206.0,30.0,131.0,165.0,9.0,12.0,24.0,9.185094392895252,NaN
kernel,1654,reference,203.0,30.0,147.0,155.0,9.0,12.0,21.0,NaN,NaN
kernel,1655,calibration,192.0,30.0,156.0,155.0,7.0,13.0,24.0,14.647531149474993,NaN
kernel,1656,reference,195.0,40.0,126.0,171.0,10.0,13.0,22.0,NaN,NaN
kernel,1657,calibration,182.0,37.0,154.0,157.0,8.0,13.0,26.0,17.073400265854694,NaN
kernel,1658,reference,212.0,34.0,132.0,153.0,9.0,11.0,26.0,NaN,NaN
kernel,1659,calibration,211.0,36.0,110.0,175.0,11.0,11.0,23.0,19.679623574996555,NaN
kernel,1660,reference,191.0,38.0,131.0,164.0,11.0,14.0,28.0,NaN,NaN
kernel,1661,calibration,238.0,38.0,102.0,157.0,10.0,12.0,20.0,36.40490419887984,NaN
kernel,1662,reference,178.0,41.0,125.0,181.0,9.0,13.0,30.0,NaN,NaN
kernel,1663,calibration,193.0,36.0,134.0,166.0,11.0,13.0,24.0,9.462868860914199,NaN
kernel,1664,reference,174.0,31.0,184.0,142.0,11.0,12.0,23.0,NaN,NaN
kernel,1665,calibration,208.0,31.0,142.0,153.0,11.0,14.0,18.0,11.634454306532852,NaN
kernel,1666,reference,202.0,39.0,128.0,163.0,10.0,14.0,21.0,NaN,NaN
kernel,1667,calibration,212.0,32.0,125.0,162.0,8.0,13.0,25.0,11.412541706381365,NaN
kernel,1668,reference,189.0,36.0,139.0,168.0,10.0,13.0,22.0,NaN,NaN
kernel,1669,calibration,198.0,29.0,160.0,143.0,10.0,11.0,26.0,20.094779002681776,NaN
kernel,1670,reference,176.0,41.0,132.0,176.0,9.0,13.0,30.0,NaN,NaN
kernel,1671,calibration,192.0,31.0,166.0,146.0,10.0,12.0,20.0,22.58046491422804,NaN
kernel,1672,reference,201.0,36.0,119.0,171.0,12.0,14.0,24.0,NaN,NaN
kernel,1673,calibration,204.0,30.0,142.0,156.0,10.0,12.0,23.0,9.448595582384069,NaN
kernel,1674,reference,185.0,38.0,128.0,178.0,10.0,14.0,24.0,NaN,NaN
kernel,1675,calibration,191.0,36.0,150.0,156.0,10.0,13.0,21.0,12.352179713314161,NaN
kernel,1676,reference,206.0,31.0,123.0,166.0,10.0,13.0,28.0,NaN,NaN
kernel,1677,calibration,198.0,30.0,150.0,155.0,10.0,12.0,22.0,11.435187704989755,NaN
kernel,1678,reference,185.0,24.0,172.0,151.0,10.0,13.0,22.0,NaN,NaN
kernel,1679,calibration,212.0,32.0,110.0,177.0,9.0,11.0,26.0,20.791790254547607,NaN
kernel,1680,reference,216.0,33.0,124.0,159.0,9.0,13.0,23.0,NaN,NaN
kernel,1681,calibration,188.0,28.0,158.0,159.0,10.0,12.0,22.0,16.44574367896695,NaN
kernel,1682,reference,191.0,34.0,149.0,158.0,11.0,13.0,21.0,NaN,NaN
kernel,1683,calibration,206.0,36.0,125.0,160.0,9.0,12.0,29.0,10.56638870036858,NaN
kernel,1684,reference,188.0,35.0,150.0,161.0,10.0,13.0,20.0,NaN,NaN
kernel,1685,calibration,175.0,28.0,193.0,138.0,8.0,13.0,22.0,49.5190300079869,NaN
kernel,1686,reference,220.0,31.0,110.0,166.0,8.0,12.0,30.0,NaN,NaN
kernel,1687,calibration,210.0,27.0,134.0,159.0,9.0,13.0,25.0,10.553653122001197,NaN
kernel,1688,reference,178.0,34.0,152.0,167.0,10.0,14.0,22.0,NaN,NaN
kernel,1689,calibration,181.0,27.0,172.0,153.0,7.0,12.0,25.0,27.924617357111515,NaN
kernel,1690,reference,219.0,30.0,134.0,149.0,7.0,12.0,26.0,NaN,NaN
kernel,1691,calibration,230.0,36.0,99.0,164.0,10.0,14.0,24.0,32.38616318448422,NaN
kernel,1692,reference,185.0,28.0,158.0,161.0,11.0,14.0,20.0,NaN,NaN
kernel,1693,calibration,173.0,22.0,200.0,139.0,8.0,14.0,21.0,56.306097929796024,NaN
kernel,1694,reference,205.0,42.0,112.0,167.0,9.0,12.0,30.0,NaN,NaN
kernel,1695,calibration,202.0,37.0,119.0,169.0,9.0,12.0,29.0,13.01562925247017,NaN
kernel,1696,reference,233.0,35.0,130.0,136.0,9.0,12.0,22.0,NaN,NaN
kernel,1697,calibration,202.0,41.0,109.0,176.0,11.0,14.0,24.0,20.416805859549108,NaN
kernel,1698,reference,192.0,32.0,127.0,175.0,10.0,14.0,27.0,NaN,NaN
kernel,1699,calibration,198.0,36.0,156.0,141.0,9.0,13.0,24.0,19.20002032326456,NaN
kernel,1700,reference,177.0,37.0,161.0,155.0,10.0,13.0,24.0,NaN,NaN
kernel,1701,calibration,191.0,33.0,149.0,154.0,9.0,14.0,27.0,12.349938982784632,NaN
kernel,1702,reference,189.0,36.0,133.0,172.0,9.0,12.0,26.0,NaN,NaN
kernel,1703,calibration,181.0,38.0,141.0,171.0,8.0,12.0,26.0,15.981984453486803,NaN
kernel,1704,reference,201.0,31.0,142.0,156.0,10.0,14.0,23.0,NaN,NaN
kernel,1705,calibration,212.0,29.0,135.0,153.0,11.0,13.0,24.0,11.885482529672686,NaN
kernel,1706,reference,190.0,41.0,134.0,164.0,7.0,12.0,29.0,NaN,NaN
kernel,1707,calibration,200.0,32.0,162.0,139.0,6.0,13.0,25.0,23.108958713441524,NaN
kernel,1708,reference,202.0,35.0,130.0,165.0,9.0,13.0,23.0,NaN,NaN
kernel,1709,calibration,223.0,37.0,107.0,166.0,10.0,11.0,23.0,23.84916092990725,NaN
kernel,1710,reference,214.0,24.0,140.0,155.0,9.0,13.0,22.0,NaN,NaN
kernel,1711,calibration,205.0,35.0,140.0,152.0,9.0,13.0,23.0,10.23719474862423,NaN
kernel,1712,reference,191.0,34.0,145.0,161.0,8.0,14.0,24.0,NaN,NaN
kernel,1713,calibration,228.0,33.0,116.0,155.0,10.0,12.0,23.0,23.166678832676595,NaN
kernel,1714,reference,185.0,33.0,159.0,160.0,10.0,11.0,19.0,NaN,NaN
kernel,1715,calibration,206.0,31.0,137.0,158.0,9.0,13.0,23.0,8.835324183359752,NaN
kernel,1716,reference,201.0,30.0,143.0,159.0,8.0,12.0,24.0,NaN,NaN
kernel,1717,calibration,192.0,38.0,126.0,178.0,11.0,11.0,21.0,15.505601314189498,NaN
kernel,1718,reference,216.0,44.0,86.0,178.0,8.0,13.0,32.0,NaN,NaN
kernel,1719,calibration,216.0,33.0,111.0,170.0,9.0,13.0,25.0,19.098955989454275,NaN
kernel,1720,reference,213.0,34.0,122.0,159.0,10.0,12.0,27.0,NaN,NaN
kernel,1721,calibration,207.0,33.0,132.0,161.0,8.0,10.0,26.0,9.055106249567636,NaN
kernel,1722,reference,220.0,29.0,140.0,142.0,10.0,11.0,25.0,NaN,NaN
kernel,1723,calibration,187.0,33.0,142.0,168.0,10.0,14.0,23.0,12.050943033679829,NaN
kernel,1724,reference,197.0,37.0,132.0,167.0,10.0,11.0,23.0,NaN,NaN
kernel,1725,calibration,237.0,32.0,98.0,166.0,10.0,11.0,23.0,37.51037851104342,NaN
kernel,1726,reference,203.0,22.0,143.0,161.0,10.0,13.0,25.0,NaN,NaN
kernel,1727,calibration,178.0,28.0,170.0,154.0,9.0,13.0,25.0,27.480553934609404,NaN
kernel,1728,reference,222.0,33.0,95.0,178.0,8.0,12.0,29.0,NaN,NaN
kernel,1729,calibration,201.0,41.0,121.0,165.0,10.0,13.0,26.0,12.062149335924595,NaN
kernel,1730,reference,208.0,31.0,125.0,165.0,11.0,13.0,24.0,NaN,NaN
kernel,1731,calibration,206.0,30.0,138.0,159.0,8.0,13.0,23.0,8.987293072289855,NaN
