model,draw,role,NFP+,LR,RN+,ENS+,DIV,DVG,DVD,joint_score,observed_percentile
national,1607,calibration,214.0,22.0,166.0,129.0,9.0,14.0,23.0,33.66893102394708,NaN
national,1608,reference,220.0,32.0,119.0,154.0,10.0,14.0,28.0,NaN,NaN
national,1609,calibration,156.0,20.0,215.0,147.0,9.0,13.0,17.0,69.68523645153618,NaN
national,1610,reference,194.0,42.0,129.0,165.0,9.0,13.0,25.0,NaN,NaN
national,1611,calibration,172.0,30.0,189.0,140.0,8.0,13.0,25.0,44.39213292502936,NaN
national,1612,reference,179.0,21.0,178.0,153.0,11.0,13.0,22.0,NaN,NaN
national,1613,calibration,199.0,14.0,209.0,116.0,5.0,13.0,21.0,66.40223728793633,NaN
national,1614,reference,217.0,37.0,108.0,171.0,7.0,10.0,27.0,NaN,NaN
national,1615,calibration,206.0,37.0,120.0,163.0,11.0,13.0,27.0,13.324486648370222,NaN
national,1616,reference,204.0,35.0,130.0,160.0,11.0,12.0,25.0,NaN,NaN
national,1617,calibration,149.0,26.0,176.0,180.0,7.0,12.0,27.0,49.26243202761387,NaN
national,1618,reference,182.0,34.0,157.0,157.0,11.0,14.0,22.0,NaN,NaN
national,1619,calibration,196.0,29.0,129.0,182.0,10.0,13.0,18.0,18.034466449308585,NaN
national,1620,reference,228.0,39.0,79.0,177.0,10.0,12.0,32.0,NaN,NaN
national,1621,calibration,154.0,44.0,151.0,177.0,10.0,13.0,28.0,37.264540207680255,NaN
national,1622,reference,178.0,35.0,180.0,140.0,9.0,11.0,24.0,NaN,NaN
national,1623,calibration,156.0,29.0,163.0,179.0,8.0,14.0,28.0,38.929264864076714,NaN
national,1624,reference,194.0,42.0,108.0,178.0,10.0,13.0,32.0,NaN,NaN
national,1625,calibration,208.0,45.0,95.0,179.0,9.0,12.0,29.0,28.024241282146345,NaN
national,1626,reference,185.0,20.0,216.0,118.0,7.0,13.0,18.0,NaN,NaN
national,1627,calibration,211.0,39.0,110.0,166.0,11.0,12.0,28.0,17.15476785654668,NaN
national,1628,reference,186.0,36.0,143.0,171.0,10.0,14.0,17.0,NaN,NaN
national,1629,calibration,223.0,26.0,131.0,152.0,10.0,13.0,22.0,18.85066077910226,NaN
national,1630,reference,220.0,33.0,101.0,177.0,11.0,12.0,23.0,NaN,NaN
national,1631,calibration,196.0,35.0,143.0,159.0,8.0,12.0,24.0,13.313238649039537,NaN
national,1632,reference,207.0,39.0,108.0,171.0,10.0,13.0,29.0,NaN,NaN
national,1633,calibration,194.0,28.0,159.0,152.0,9.0,11.0,24.0,19.66474356812419,NaN
national,1634,reference,206.0,43.0,107.0,173.0,10.0,12.0,26.0,NaN,NaN
national,1635,calibration,209.0,38.0,127.0,170.0,6.0,11.0,16.0,14.552704167266686,NaN
national,1636,reference,193.0,44.0,116.0,179.0,10.0,13.0,22.0,NaN,NaN
national,1637,calibration,206.0,37.0,117.0,163.0,10.0,12.0,32.0,14.934197373521801,NaN
national,1638,reference,162.0,35.0,162.0,171.0,6.0,12.0,29.0,NaN,NaN
national,1639,calibration,216.0,41.0,98.0,177.0,11.0,13.0,21.0,25.78447447484817,NaN
national,1640,reference,204.0,34.0,113.0,184.0,7.0,12.0,23.0,NaN,NaN
national,1641,calibration,187.0,38.0,150.0,155.0,9.0,13.0,25.0,17.343981525986297,NaN
national,1642,reference,180.0,38.0,140.0,173.0,8.0,13.0,25.0,NaN,NaN
national,1643,calibration,213.0,35.0,139.0,150.0,11.0,12.0,17.0,16.335407735942166,NaN
national,1644,reference,211.0,45.0,97.0,176.0,10.0,10.0,28.0,NaN,NaN
national,1645,calibration,240.0,42.0,62.0,185.0,10.0,11.0,27.0,61.804095010929245,NaN
national,1646,reference,203.0,21.0,175.0,132.0,8.0,12.0,26.0,NaN,NaN
national,1647,calibration,212.0,32.0,121.0,166.0,9.0,12.0,25.0,13.836013416944116,NaN
national,1648,reference,230.0,37.0,103.0,160.0,10.0,9.0,28.0,NaN,NaN
national,1649,calibration,185.0,29.0,160.0,155.0,10.0,12.0,26.0,21.18981566330805,NaN
national,1650,reference,198.0,20.0,159.0,157.0,12.0,13.0,18.0,NaN,NaN
national,1651,calibration,189.0,21.0,150.0,163.0,10.0,12.0,32.0,19.017531264099585,NaN
national,1652,reference,191.0,42.0,117.0,174.0,10.0,13.0,30.0,NaN,NaN
national,1653,calibration,205.0,39.0,103.0,180.0,8.0,13.0,29.0,22.995086856823395,NaN
national,1654,reference,200.0,25.0,151.0,149.0,11.0,13.0,28.0,NaN,NaN
national,1655,calibration,212.0,35.0,124.0,166.0,10.0,12.0,18.0,13.92112542229938,NaN
national,1656,reference,143.0,41.0,169.0,173.0,10.0,13.0,28.0,NaN,NaN
national,1657,calibration,170.0,31.0,178.0,152.0,9.0,13.0,24.0,35.627917325303954,NaN
national,1658,reference,211.0,17.0,196.0,115.0,9.0,12.0,17.0,NaN,NaN
national,1659,calibration,222.0,42.0,94.0,170.0,9.0,13.0,27.0,28.359360269022215,NaN
national,1660,reference,224.0,29.0,92.0,184.0,8.0,10.0,30.0,NaN,NaN
national,1661,calibration,220.0,37.0,101.0,173.0,10.0,10.0,26.0,23.78089036309532,NaN
national,1662,reference,211.0,45.0,88.0,184.0,10.0,12.0,27.0,NaN,NaN
national,1663,calibration,199.0,36.0,144.0,160.0,8.0,13.0,17.0,14.059750028189018,NaN
national,1664,reference,195.0,37.0,134.0,164.0,8.0,14.0,25.0,NaN,NaN
national,1665,calibration,180.0,21.0,217.0,117.0,6.0,14.0,22.0,72.35688329622234,NaN
national,1666,reference,215.0,23.0,125.0,174.0,10.0,12.0,18.0,NaN,NaN
national,1667,calibration,225.0,31.0,156.0,122.0,9.0,13.0,21.0,36.59621783771219,NaN
national,1668,reference,151.0,28.0,188.0,168.0,9.0,14.0,19.0,NaN,NaN
national,1669,calibration,227.0,28.0,124.0,154.0,8.0,12.0,24.0,20.300799296737043,NaN
national,1670,reference,163.0,22.0,189.0,157.0,6.0,13.0,27.0,NaN,NaN
national,1671,calibration,210.0,34.0,126.0,156.0,7.0,13.0,31.0,14.176595595558727,NaN
national,1672,reference,225.0,47.0,72.0,180.0,6.0,12.0,35.0,NaN,NaN
national,1673,calibration,192.0,26.0,198.0,119.0,8.0,13.0,21.0,55.233551563222335,NaN
national,1674,reference,223.0,38.0,120.0,151.0,10.0,13.0,22.0,NaN,NaN
national,1675,calibration,156.0,37.0,176.0,165.0,11.0,13.0,19.0,41.8430145590314,NaN
national,1676,reference,239.0,32.0,110.0,149.0,11.0,11.0,25.0,NaN,NaN
national,1677,calibration,221.0,33.0,102.0,173.0,9.0,14.0,25.0,23.638750783974555,NaN
national,1678,reference,203.0,37.0,129.0,162.0,12.0,12.0,22.0,NaN,NaN
national,1679,calibration,202.0,37.0,118.0,170.0,11.0,13.0,26.0,14.187420788049803,NaN
national,1680,reference,191.0,19.0,175.0,148.0,10.0,10.0,24.0,NaN,NaN
national,1681,calibration,165.0,19.0,229.0,126.0,9.0,12.0,17.0,82.65560812352786,NaN
national,1682,reference,195.0,37.0,118.0,176.0,11.0,14.0,26.0,NaN,NaN
national,1683,calibration,165.0,26.0,187.0,156.0,10.0,13.0,20.0,43.46958925361693,NaN
national,1684,reference,190.0,44.0,104.0,188.0,9.0,14.0,28.0,NaN,NaN
national,1685,calibration,182.0,36.0,137.0,176.0,10.0,12.0,24.0,18.368732573316624,NaN
national,1686,reference,219.0,32.0,100.0,179.0,12.0,13.0,22.0,NaN,NaN
national,1687,calibration,153.0,38.0,180.0,166.0,8.0,11.0,21.0,45.81289509578127,NaN
national,1688,reference,180.0,33.0,150.0,167.0,10.0,11.0,26.0,NaN,NaN
national,1689,calibration,204.0,27.0,138.0,161.0,10.0,13.0,24.0,12.909511350888476,NaN
national,1690,reference,221.0,42.0,98.0,167.0,11.0,12.0,26.0,NaN,NaN
national,1691,calibration,205.0,27.0,124.0,173.0,11.0,12.0,25.0,14.59471549707212,NaN
national,1692,reference,217.0,38.0,117.0,155.0,10.0,13.0,27.0,NaN,NaN
national,1693,calibration,221.0,26.0,142.0,148.0,8.0,10.0,22.0,20.111897756818546,NaN
national,1694,reference,235.0,41.0,83.0,171.0,8.0,11.0,28.0,NaN,NaN
national,1695,calibration,214.0,21.0,153.0,155.0,8.0,9.0,17.0,21.03329099183254,NaN
national,1696,reference,167.0,37.0,180.0,146.0,11.0,13.0,23.0,NaN,NaN
national,1697,calibration,210.0,40.0,98.0,177.0,9.0,14.0,29.0,24.94486647634817,NaN
national,1698,reference,208.0,29.0,141.0,154.0,10.0,13.0,22.0,NaN,NaN
national,1699,calibration,189.0,39.0,128.0,176.0,9.0,13.0,23.0,16.37789282795909,NaN
national,1700,reference,209.0,37.0,128.0,156.0,7.0,13.0,27.0,NaN,NaN
national,1701,calibration,191.0,38.0,112.0,182.0,9.0,14.0,31.0,22.25300877663685,NaN
national,1702,reference,207.0,40.0,120.0,162.0,10.0,13.0,25.0,NaN,NaN
national,1703,calibration,207.0,37.0,125.0,166.0,8.0,12.0,22.0,12.577016442036776,NaN
national,1704,reference,204.0,36.0,141.0,154.0,8.0,12.0,22.0,NaN,NaN
national,1705,calibration,177.0,28.0,197.0,130.0,10.0,13.0,22.0,51.84556762815497,NaN
national,1706,reference,230.0,38.0,76.0,184.0,8.0,11.0,30.0,NaN,NaN
national,1707,calibration,199.0,40.0,127.0,162.0,10.0,13.0,26.0,12.655439633252154,NaN
national,1708,reference,192.0,23.0,170.0,144.0,9.0,13.0,26.0,NaN,NaN
national,1709,calibration,194.0,35.0,137.0,161.0,8.0,13.0,29.0,13.086757003923108,NaN
national,1710,reference,178.0,23.0,209.0,123.0,8.0,13.0,23.0,NaN,NaN
national,1711,calibration,226.0,41.0,85.0,177.0,11.0,13.0,24.0,36.55447112551063,NaN
national,1712,reference,222.0,32.0,139.0,138.0,10.0,12.0,24.0,NaN,NaN
national,1713,calibration,174.0,36.0,181.0,139.0,7.0,12.0,28.0,39.36534916062374,NaN
national,1714,reference,178.0,37.0,147.0,171.0,9.0,12.0,23.0,NaN,NaN
national,1715,calibration,222.0,38.0,95.0,170.0,11.0,13.0,28.0,27.428156865562787,NaN
national,1716,reference,206.0,31.0,148.0,143.0,9.0,14.0,26.0,NaN,NaN
national,1717,calibration,178.0,38.0,148.0,165.0,9.0,14.0,25.0,19.548483816439283,NaN
national,1718,reference,152.0,18.0,184.0,177.0,10.0,14.0,22.0,NaN,NaN
national,1719,calibration,172.0,41.0,144.0,171.0,10.0,13.0,26.0,22.986593958871897,NaN
national,1720,reference,200.0,36.0,145.0,149.0,11.0,12.0,24.0,NaN,NaN
national,1721,calibration,212.0,30.0,120.0,170.0,11.0,12.0,22.0,14.894734960094194,NaN
national,1722,reference,228.0,41.0,80.0,182.0,11.0,12.0,23.0,NaN,NaN
national,1723,calibration,208.0,45.0,95.0,183.0,9.0,11.0,26.0,29.199679596036955,NaN
national,1724,reference,224.0,36.0,127.0,145.0,10.0,10.0,25.0,NaN,NaN
national,1725,calibration,193.0,43.0,120.0,181.0,10.0,13.0,17.0,19.871289158277317,NaN
national,1726,reference,210.0,43.0,102.0,171.0,11.0,13.0,27.0,NaN,NaN
national,1727,calibration,227.0,42.0,95.0,170.0,6.0,11.0,26.0,29.7243916059596,NaN
national,1728,reference,191.0,39.0,131.0,163.0,9.0,13.0,31.0,NaN,NaN
national,1729,calibration,214.0,38.0,101.0,180.0,10.0,11.0,23.0,24.349134842844716,NaN
national,1730,reference,164.0,42.0,159.0,173.0,8.0,13.0,18.0,NaN,NaN
national,1731,calibration,215.0,30.0,136.0,154.0,11.0,13.0,18.0,15.563621278431992,NaN
national,1732,reference,168.0,29.0,178.0,154.0,10.0,13.0,25.0,NaN,NaN
national,1733,calibration,196.0,38.0,143.0,161.0,12.0,13.0,14.0,15.031954021162374,NaN
national,1734,reference,198.0,41.0,121.0,172.0,8.0,12.0,25.0,NaN,NaN
national,1735,calibration,214.0,41.0,103.0,171.0,11.0,10.0,27.0,21.46063994092462,NaN
national,1736,reference,199.0,42.0,113.0,172.0,10.0,14.0,27.0,NaN,NaN
national,1737,calibration,220.0,36.0,136.0,142.0,8.0,12.0,23.0,20.51065614613748,NaN
national,1738,reference,157.0,40.0,159.0,172.0,11.0,13.0,25.0,NaN,NaN
national,1739,calibration,180.0,26.0,151.0,173.0,9.0,13.0,25.0,21.357540004167102,NaN
national,1740,reference,211.0,24.0,121.0,176.0,8.0,12.0,25.0,NaN,NaN
national,1741,calibration,175.0,37.0,146.0,168.0,10.0,14.0,27.0,20.868480110223214,NaN
national,1742,reference,186.0,20.0,173.0,155.0,7.0,13.0,23.0,NaN,NaN
national,1743,calibration,194.0,29.0,133.0,172.0,9.0,13.0,27.0,14.181589449177249,NaN
national,1744,reference,244.0,45.0,73.0,169.0,10.0,10.0,26.0,NaN,NaN
national,1745,calibration,154.0,43.0,146.0,181.0,11.0,12.0,30.0,37.72138807121115,NaN
national,1746,reference,183.0,22.0,154.0,166.0,8.0,13.0,31.0,NaN,NaN
national,1747,calibration,197.0,35.0,123.0,172.0,10.0,13.0,27.0,13.978527919580113,NaN
national,1748,reference,160.0,18.0,210.0,141.0,10.0,13.0,25.0,NaN,NaN
national,1749,calibration,230.0,17.0,115.0,171.0,12.0,10.0,22.0,26.672606709868038,NaN
national,1750,reference,200.0,27.0,154.0,153.0,6.0,12.0,25.0,NaN,NaN
national,1751,calibration,195.0,18.0,161.0,161.0,9.0,12.0,21.0,22.226216558703417,NaN
national,1752,reference,212.0,35.0,126.0,158.0,9.0,13.0,24.0,NaN,NaN
national,1753,calibration,196.0,44.0,102.0,186.0,13.0,14.0,22.0,27.67689330586362,NaN
national,1754,reference,199.0,34.0,134.0,167.0,10.0,13.0,20.0,NaN,NaN
national,1755,calibration,237.0,19.0,131.0,150.0,7.0,13.0,20.0,28.735539224472138,NaN
national,1756,reference,234.0,37.0,83.0,177.0,9.0,13.0,24.0,NaN,NaN
national,1757,calibration,212.0,31.0,163.0,134.0,8.0,11.0,18.0,28.87187669188769,NaN
national,1758,reference,187.0,36.0,127.0,183.0,6.0,13.0,25.0,NaN,NaN
national,1759,calibration,227.0,22.0,152.0,134.0,9.0,12.0,21.0,30.849231952823647,NaN
national,1760,reference,225.0,38.0,117.0,151.0,10.0,12.0,24.0,NaN,NaN
national,1761,calibration,207.0,36.0,137.0,152.0,9.0,13.0,23.0,13.790974303562503,NaN
national,1762,reference,210.0,23.0,174.0,125.0,8.0,14.0,23.0,NaN,NaN
national,1763,calibration,216.0,37.0,123.0,158.0,10.0,11.0,22.0,14.880780679412087,NaN
national,1764,reference,197.0,21.0,142.0,170.0,10.0,11.0,26.0,NaN,NaN
national,1765,calibration,194.0,25.0,186.0,129.0,9.0,12.0,22.0,42.27466009143606,NaN
national,1766,reference,166.0,19.0,194.0,151.0,9.0,13.0,25.0,NaN,NaN
national,1767,calibration,203.0,32.0,119.0,172.0,9.0,12.0,30.0,14.857753675269205,NaN
national,1768,reference,142.0,39.0,176.0,172.0,9.0,14.0,25.0,NaN,NaN
national,1769,calibration,227.0,35.0,98.0,172.0,9.0,13.0,23.0,27.6874452963719,NaN
national,1770,reference,217.0,38.0,83.0,186.0,11.0,11.0,31.0,NaN,NaN
national,1771,calibration,228.0,42.0,96.0,173.0,8.0,12.0,18.0,30.409822317118252,NaN
national,1772,reference,197.0,43.0,111.0,179.0,8.0,12.0,27.0,NaN,NaN
national,1773,calibration,236.0,39.0,98.0,155.0,10.0,12.0,27.0,32.88747559858692,NaN
national,1774,reference,190.0,42.0,116.0,179.0,10.0,14.0,26.0,NaN,NaN
national,1775,calibration,235.0,43.0,69.0,179.0,9.0,14.0,28.0,52.8121602403732,NaN
national,1776,reference,217.0,22.0,128.0,169.0,8.0,12.0,21.0,NaN,NaN
national,1777,calibration,226.0,24.0,120.0,157.0,11.0,13.0,26.0,20.831495938433218,NaN
national,1778,reference,170.0,38.0,158.0,164.0,11.0,13.0,23.0,NaN,NaN
national,1779,calibration,170.0,39.0,157.0,164.0,10.0,13.0,24.0,25.786898282394628,NaN
national,1780,reference,160.0,37.0,155.0,175.0,9.0,13.0,28.0,NaN,NaN
national,1781,calibration,204.0,42.0,98.0,184.0,10.0,13.0,26.0,27.3563388895919,NaN
national,1782,reference,219.0,39.0,117.0,151.0,10.0,12.0,29.0,NaN,NaN
national,1783,calibration,188.0,26.0,191.0,132.0,10.0,12.0,18.0,45.02727996921256,NaN
national,1784,reference,183.0,38.0,133.0,173.0,10.0,14.0,26.0,NaN,NaN
national,1785,calibration,152.0,31.0,190.0,158.0,6.0,13.0,27.0,51.89509888085482,NaN
national,1786,reference,186.0,38.0,141.0,166.0,9.0,13.0,24.0,NaN,NaN
national,1787,calibration,198.0,36.0,149.0,157.0,8.0,12.0,17.0,15.593431782453731,NaN
national,1788,reference,214.0,23.0,137.0,156.0,9.0,12.0,26.0,NaN,NaN
national,1789,calibration,164.0,31.0,205.0,135.0,9.0,12.0,21.0,60.1441209303441,NaN
national,1790,reference,216.0,37.0,116.0,162.0,11.0,12.0,23.0,NaN,NaN
national,1791,calibration,192.0,37.0,147.0,155.0,9.0,13.0,24.0,15.35254543679525,NaN
national,1792,reference,217.0,40.0,108.0,162.0,10.0,14.0,26.0,NaN,NaN
national,1793,calibration,204.0,29.0,148.0,155.0,9.0,14.0,18.0,15.60530518913097,NaN
national,1794,reference,198.0,39.0,119.0,176.0,9.0,13.0,23.0,NaN,NaN
national,1795,calibration,249.0,40.0,61.0,177.0,9.0,12.0,29.0,65.14593365996402,NaN
national,1796,reference,216.0,19.0,199.0,102.0,8.0,13.0,20.0,NaN,NaN
national,1797,calibration,210.0,38.0,91.0,186.0,11.0,13.0,28.0,32.1799649427043,NaN
national,1798,reference,199.0,17.0,180.0,139.0,11.0,12.0,19.0,NaN,NaN
national,1799,calibration,219.0,17.0,182.0,118.0,9.0,13.0,19.0,49.80263112849025,NaN
national,1800,reference,212.0,41.0,90.0,183.0,11.0,13.0,27.0,NaN,NaN
national,1801,calibration,207.0,36.0,122.0,166.0,10.0,13.0,23.0,12.834089635426817,NaN
national,1802,reference,199.0,41.0,114.0,178.0,8.0,12.0,25.0,NaN,NaN
national,1803,calibration,197.0,23.0,147.0,167.0,8.0,12.0,23.0,16.051709536647994,NaN
national,1804,reference,194.0,26.0,182.0,131.0,10.0,11.0,23.0,NaN,NaN
national,1805,calibration,228.0,27.0,123.0,156.0,11.0,10.0,22.0,20.893839022809193,NaN
national,1806,reference,172.0,43.0,132.0,177.0,9.0,13.0,31.0,NaN,NaN
national,1807,calibration,206.0,22.0,154.0,152.0,12.0,12.0,19.0,19.44277045136077,NaN
national,1808,reference,190.0,38.0,131.0,173.0,9.0,12.0,24.0,NaN,NaN
national,1809,calibration,160.0,26.0,164.0,178.0,11.0,13.0,25.0,36.73485594173022,NaN
national,1810,reference,187.0,37.0,121.0,182.0,10.0,13.0,27.0,NaN,NaN
national,1811,calibration,220.0,24.0,177.0,117.0,13.0,11.0,15.0,47.368280814030854,NaN
national,1812,reference,157.0,39.0,159.0,176.0,10.0,13.0,23.0,NaN,NaN
national,1813,calibration,225.0,34.0,93.0,175.0,11.0,12.0,27.0,30.378321568451067,NaN
national,1814,reference,157.0,43.0,165.0,169.0,8.0,12.0,23.0,NaN,NaN
national,1815,calibration,221.0,42.0,88.0,178.0,9.0,12.0,27.0,33.36130861711865,NaN
national,1816,reference,205.0,35.0,114.0,180.0,9.0,11.0,23.0,NaN,NaN
national,1817,calibration,231.0,22.0,109.0,167.0,11.0,13.0,24.0,26.498424598917342,NaN
national,1818,reference,238.0,24.0,126.0,147.0,7.0,14.0,21.0,NaN,NaN
national,1819,calibration,208.0,24.0,148.0,155.0,11.0,13.0,18.0,16.98886442404312,NaN
national,1820,reference,219.0,41.0,102.0,160.0,12.0,13.0,30.0,NaN,NaN
national,1821,calibration,250.0,40.0,71.0,165.0,7.0,11.0,33.0,57.64521255269065,NaN
national,1822,reference,233.0,38.0,99.0,158.0,12.0,11.0,26.0,NaN,NaN
national,1823,calibration,187.0,32.0,153.0,162.0,10.0,13.0,20.0,17.650686801695596,NaN
national,1824,reference,180.0,28.0,178.0,147.0,8.0,12.0,24.0,NaN,NaN
national,1825,calibration,206.0,38.0,116.0,170.0,10.0,13.0,24.0,14.692342164212281,NaN
national,1826,reference,205.0,37.0,116.0,170.0,10.0,13.0,26.0,NaN,NaN
national,1827,calibration,202.0,35.0,104.0,185.0,9.0,14.0,28.0,24.5289318152541,NaN
national,1828,reference,197.0,27.0,175.0,137.0,11.0,13.0,17.0,NaN,NaN
national,1829,calibration,212.0,38.0,127.0,155.0,9.0,13.0,23.0,14.003700008466797,NaN
national,1830,reference,221.0,40.0,87.0,178.0,11.0,13.0,27.0,NaN,NaN
national,1831,calibration,151.0,20.0,241.0,125.0,8.0,12.0,20.0,97.51022142316678,NaN
national,1832,reference,220.0,22.0,168.0,131.0,10.0,11.0,15.0,NaN,NaN
national,1833,calibration,206.0,41.0,113.0,173.0,8.0,13.0,23.0,16.677751257939082,NaN
national,1834,reference,222.0,42.0,86.0,177.0,11.0,12.0,27.0,NaN,NaN
national,1835,calibration,204.0,40.0,126.0,164.0,9.0,12.0,22.0,12.551742692876513,NaN
national,1836,reference,240.0,31.0,139.0,131.0,9.0,8.0,19.0,NaN,NaN
national,1837,calibration,229.0,41.0,86.0,167.0,11.0,14.0,29.0,36.03556583245462,NaN
national,1838,reference,157.0,33.0,164.0,178.0,8.0,13.0,24.0,NaN,NaN
national,1839,calibration,212.0,34.0,146.0,142.0,10.0,13.0,20.0,19.627603090503595,NaN
national,1840,reference,195.0,39.0,126.0,172.0,9.0,13.0,23.0,NaN,NaN
national,1841,calibration,196.0,24.0,162.0,153.0,8.0,13.0,21.0,21.381484644130996,NaN
national,1842,reference,201.0,38.0,139.0,155.0,9.0,14.0,21.0,NaN,NaN
national,1843,calibration,214.0,38.0,116.0,170.0,10.0,12.0,17.0,16.689779559648944,NaN
national,1844,reference,225.0,38.0,115.0,156.0,9.0,12.0,22.0,NaN,NaN
national,1845,calibration,196.0,27.0,157.0,156.0,10.0,12.0,19.0,18.541991637594695,NaN
national,1846,reference,161.0,30.0,207.0,130.0,8.0,13.0,28.0,NaN,NaN
national,1847,calibration,210.0,32.0,121.0,168.0,10.0,14.0,22.0,13.78986684621076,NaN
national,1848,reference,227.0,23.0,117.0,162.0,9.0,13.0,26.0,NaN,NaN
national,1849,calibration,217.0,38.0,120.0,157.0,9.0,10.0,26.0,15.969377274039577,NaN
national,1850,reference,211.0,38.0,122.0,151.0,10.0,13.0,32.0,NaN,NaN
national,1851,calibration,208.0,38.0,125.0,162.0,11.0,12.0,21.0,12.803737414825083,NaN
national,1852,reference,223.0,36.0,111.0,162.0,7.0,11.0,27.0,NaN,NaN
national,1853,calibration,227.0,34.0,122.0,149.0,10.0,13.0,22.0,21.365027179823645,NaN
national,1854,reference,210.0,25.0,178.0,123.0,7.0,14.0,20.0,NaN,NaN
national,1855,calibration,216.0,39.0,113.0,160.0,11.0,13.0,25.0,17.08977653608706,NaN
national,1856,reference,211.0,24.0,188.0,116.0,8.0,11.0,19.0,NaN,NaN
national,1857,calibration,197.0,38.0,131.0,160.0,10.0,12.0,29.0,12.792773917754065,NaN
national,1858,reference,231.0,44.0,79.0,174.0,10.0,12.0,27.0,NaN,NaN
national,1859,calibration,232.0,45.0,93.0,159.0,7.0,14.0,27.0,33.883710555535586,NaN
national,1860,reference,164.0,38.0,150.0,182.0,10.0,14.0,19.0,NaN,NaN
national,1861,calibration,218.0,24.0,150.0,143.0,10.0,10.0,22.0,22.73396614806357,NaN
national,1862,reference,217.0,28.0,117.0,169.0,11.0,12.0,23.0,NaN,NaN
national,1863,calibration,219.0,36.0,129.0,150.0,9.0,12.0,22.0,17.069503514059573,NaN
national,1864,reference,166.0,43.0,139.0,174.0,9.0,14.0,32.0,NaN,NaN
national,1865,calibration,191.0,39.0,138.0,164.0,9.0,13.0,23.0,13.670597546131308,NaN
national,1866,reference,229.0,46.0,80.0,175.0,10.0,13.0,24.0,NaN,NaN
national,1867,calibration,226.0,26.0,148.0,135.0,10.0,12.0,20.0,28.360372074538763,NaN
national,1868,reference,216.0,39.0,126.0,149.0,8.0,13.0,26.0,NaN,NaN
national,1869,calibration,256.0,34.0,82.0,162.0,9.0,12.0,22.0,53.64358885484738,NaN
national,1870,reference,226.0,40.0,98.0,162.0,9.0,13.0,29.0,NaN,NaN
national,1871,calibration,234.0,38.0,91.0,166.0,10.0,11.0,27.0,34.62237315960073,NaN
national,1872,reference,208.0,43.0,102.0,175.0,10.0,12.0,27.0,NaN,NaN
national,1873,calibration,170.0,32.0,181.0,146.0,9.0,13.0,26.0,38.55278280463264,NaN
national,1874,reference,243.0,38.0,83.0,169.0,9.0,11.0,24.0,NaN,NaN
national,1875,calibration,204.0,25.0,146.0,158.0,5.0,13.0,26.0,15.30022724381875,NaN
national,1876,reference,228.0,28.0,125.0,153.0,11.0,14.0,18.0,NaN,NaN
national,1877,calibration,173.0,30.0,177.0,150.0,10.0,14.0,23.0,34.19864903193738,NaN
national,1878,reference,236.0,40.0,94.0,157.0,10.0,13.0,27.0,NaN,NaN
national,1879,calibration,199.0,33.0,151.0,148.0,10.0,12.0,24.0,17.18724943268916,NaN
national,1880,reference,219.0,38.0,107.0,169.0,11.0,10.0,23.0,NaN,NaN
national,1881,calibration,250.0,38.0,88.0,157.0,10.0,12.0,22.0,46.51527693397671,NaN
national,1882,reference,214.0,40.0,93.0,178.0,9.0,11.0,32.0,NaN,NaN
national,1883,calibration,201.0,42.0,115.0,171.0,9.0,12.0,27.0,15.992092094483898,NaN
national,1884,reference,196.0,41.0,112.0,181.0,11.0,14.0,22.0,NaN,NaN
national,1885,calibration,193.0,26.0,175.0,140.0,10.0,14.0,19.0,31.3283326307325,NaN
national,1886,reference,219.0,43.0,98.0,163.0,7.0,13.0,34.0,NaN,NaN
national,1887,calibration,212.0,40.0,99.0,174.0,11.0,14.0,27.0,23.668250307911034,NaN
national,1888,reference,213.0,36.0,151.0,142.0,8.0,11.0,16.0,NaN,NaN
national,1889,calibration,197.0,26.0,169.0,145.0,8.0,13.0,19.0,26.290765940917066,NaN
national,1890,reference,204.0,38.0,125.0,162.0,8.0,12.0,28.0,NaN,NaN
national,1891,calibration,189.0,20.0,171.0,153.0,9.0,13.0,22.0,27.487403295514273,NaN
national,1892,reference,239.0,46.0,66.0,176.0,9.0,13.0,28.0,NaN,NaN
national,1893,calibration,243.0,39.0,94.0,153.0,10.0,11.0,27.0,39.47995154491342,NaN
national,1894,reference,219.0,39.0,106.0,170.0,7.0,12.0,24.0,NaN,NaN
national,1895,calibration,180.0,35.0,166.0,151.0,9.0,13.0,23.0,25.783482747601173,NaN
national,1896,reference,153.0,38.0,183.0,160.0,9.0,13.0,21.0,NaN,NaN
national,1897,calibration,204.0,20.0,158.0,154.0,7.0,12.0,22.0,20.766106206392113,NaN
national,1898,reference,227.0,40.0,90.0,177.0,11.0,12.0,20.0,NaN,NaN
national,1899,calibration,157.0,38.0,190.0,148.0,9.0,11.0,24.0,50.15252935202723,NaN
national,1900,reference,228.0,44.0,77.0,176.0,12.0,13.0,27.0,NaN,NaN
national,1901,calibration,187.0,25.0,154.0,165.0,8.0,12.0,26.0,18.947202761972196,NaN
national,1902,reference,162.0,24.0,218.0,131.0,5.0,12.0,25.0,NaN,NaN
national,1903,calibration,216.0,37.0,112.0,167.0,10.0,12.0,23.0,17.05358727184799,NaN
national,1904,reference,220.0,43.0,86.0,180.0,12.0,11.0,25.0,NaN,NaN
national,1905,calibration,195.0,40.0,111.0,180.0,10.0,14.0,27.0,20.548918769608637,NaN
national,1906,reference,200.0,34.0,154.0,144.0,9.0,11.0,25.0,NaN,NaN
