model,draw,role,NFP+,LR,RN+,ENS+,DIV,DVG,DVD,joint_score,observed_percentile
kernel_anchored,538,reference,200.0,18.0,214.0,112.0,7.0,12.0,14.0,NaN,NaN
kernel_anchored,539,calibration,214.0,10.0,170.0,149.0,10.0,13.0,11.0,17.701919182183282,NaN
kernel_anchored,540,reference,211.0,28.0,121.0,168.0,10.0,13.0,26.0,NaN,NaN
kernel_anchored,541,calibration,158.0,41.0,184.0,151.0,11.0,14.0,18.0,35.6410287005122,NaN
kernel_anchored,542,reference,207.0,8.0,191.0,134.0,11.0,11.0,15.0,NaN,NaN
kernel_anchored,543,calibration,208.0,25.0,134.0,162.0,9.0,14.0,25.0,26.611685697318293,NaN
kernel_anchored,544,reference,199.0,12.0,208.0,120.0,9.0,13.0,16.0,NaN,NaN
kernel_anchored,545,calibration,165.0,40.0,135.0,185.0,11.0,13.0,28.0,49.2230003428129,NaN
kernel_anchored,546,reference,214.0,21.0,155.0,142.0,7.0,14.0,24.0,NaN,NaN
kernel_anchored,547,calibration,182.0,7.0,233.0,118.0,7.0,14.0,16.0,46.23129448595406,NaN
kernel_anchored,548,reference,174.0,8.0,214.0,148.0,10.0,12.0,11.0,NaN,NaN
kernel_anchored,549,calibration,196.0,27.0,177.0,136.0,8.0,13.0,20.0,15.7770275470072,NaN
kernel_anchored,550,reference,225.0,9.0,171.0,135.0,9.0,12.0,16.0,NaN,NaN
kernel_anchored,551,calibration,208.0,8.0,201.0,123.0,8.0,13.0,16.0,24.957213154581318,NaN
kernel_anchored,552,reference,166.0,10.0,178.0,171.0,9.0,14.0,29.0,NaN,NaN
kernel_anchored,553,calibration,207.0,33.0,119.0,184.0,10.0,13.0,11.0,44.74767112280471,NaN
kernel_anchored,554,reference,220.0,16.0,211.0,94.0,10.0,12.0,14.0,NaN,NaN
kernel_anchored,555,calibration,215.0,18.0,158.0,149.0,9.0,13.0,15.0,17.111600835990615,NaN
kernel_anchored,556,reference,175.0,12.0,174.0,165.0,7.0,13.0,31.0,NaN,NaN
kernel_anchored,557,calibration,215.0,25.0,166.0,135.0,10.0,11.0,15.0,16.949937890686797,NaN
kernel_anchored,558,reference,165.0,21.0,209.0,143.0,10.0,13.0,16.0,NaN,NaN
kernel_anchored,559,calibration,202.0,6.0,185.0,145.0,10.0,13.0,16.0,17.97425512721484,NaN
kernel_anchored,560,reference,207.0,9.0,165.0,154.0,10.0,12.0,20.0,NaN,NaN
kernel_anchored,561,calibration,215.0,27.0,120.0,172.0,10.0,10.0,23.0,38.243869497833025,NaN
kernel_anchored,562,reference,193.0,24.0,164.0,154.0,11.0,14.0,17.0,NaN,NaN
kernel_anchored,563,calibration,178.0,33.0,186.0,144.0,10.0,12.0,14.0,22.821879408518576,NaN
kernel_anchored,564,reference,211.0,12.0,186.0,131.0,8.0,13.0,16.0,NaN,NaN
kernel_anchored,565,calibration,199.0,7.0,225.0,106.0,8.0,13.0,19.0,43.632249110136435,NaN
kernel_anchored,566,reference,210.0,16.0,199.0,115.0,11.0,11.0,15.0,NaN,NaN
kernel_anchored,567,calibration,200.0,23.0,159.0,156.0,10.0,11.0,18.0,16.477051570071573,NaN
kernel_anchored,568,reference,199.0,25.0,194.0,120.0,8.0,13.0,18.0,NaN,NaN
kernel_anchored,569,calibration,176.0,19.0,200.0,143.0,8.0,13.0,18.0,25.445052785388924,NaN
kernel_anchored,570,reference,233.0,44.0,85.0,167.0,11.0,12.0,25.0,NaN,NaN
kernel_anchored,571,calibration,234.0,24.0,114.0,165.0,9.0,10.0,21.0,45.5682694959959,NaN
kernel_anchored,572,reference,215.0,39.0,112.0,166.0,8.0,12.0,25.0,NaN,NaN
kernel_anchored,573,calibration,187.0,28.0,151.0,167.0,10.0,14.0,20.0,24.11021808450804,NaN
kernel_anchored,574,reference,208.0,16.0,197.0,122.0,10.0,12.0,12.0,NaN,NaN
kernel_anchored,575,calibration,175.0,16.0,206.0,136.0,10.0,13.0,21.0,28.48715128356799,NaN
kernel_anchored,576,reference,222.0,9.0,141.0,166.0,6.0,14.0,19.0,NaN,NaN
kernel_anchored,577,calibration,199.0,6.0,194.0,131.0,9.0,14.0,24.0,21.25004184355611,NaN
kernel_anchored,578,reference,171.0,21.0,187.0,162.0,8.0,13.0,15.0,NaN,NaN
kernel_anchored,579,calibration,213.0,11.0,182.0,134.0,9.0,11.0,17.0,17.583618875014302,NaN
kernel_anchored,580,reference,173.0,12.0,199.0,152.0,10.0,13.0,18.0,NaN,NaN
kernel_anchored,581,calibration,174.0,17.0,171.0,170.0,9.0,13.0,23.0,27.879213249859987,NaN
kernel_anchored,582,reference,191.0,29.0,171.0,144.0,7.0,13.0,22.0,NaN,NaN
kernel_anchored,583,calibration,214.0,18.0,163.0,140.0,12.0,13.0,17.0,16.06160783623642,NaN
kernel_anchored,584,reference,177.0,16.0,223.0,123.0,8.0,14.0,16.0,NaN,NaN
kernel_anchored,585,calibration,203.0,13.0,196.0,127.0,9.0,13.0,16.0,20.609492536711187,NaN
kernel_anchored,586,reference,162.0,14.0,259.0,104.0,11.0,13.0,14.0,NaN,NaN
kernel_anchored,587,calibration,172.0,8.0,174.0,179.0,8.0,13.0,23.0,34.692508364791856,NaN
kernel_anchored,588,reference,217.0,19.0,127.0,172.0,10.0,15.0,17.0,NaN,NaN
kernel_anchored,589,calibration,165.0,35.0,177.0,161.0,11.0,13.0,15.0,30.99356916592989,NaN
kernel_anchored,590,reference,200.0,31.0,140.0,161.0,10.0,13.0,22.0,NaN,NaN
kernel_anchored,591,calibration,222.0,12.0,196.0,112.0,9.0,13.0,13.0,30.58505102427892,NaN
kernel_anchored,592,reference,186.0,27.0,184.0,142.0,9.0,13.0,16.0,NaN,NaN
kernel_anchored,593,calibration,206.0,6.0,205.0,121.0,9.0,13.0,17.0,27.437538221983388,NaN
kernel_anchored,594,reference,234.0,32.0,82.0,183.0,10.0,13.0,23.0,NaN,NaN
kernel_anchored,595,calibration,184.0,13.0,211.0,128.0,10.0,12.0,19.0,28.921780606794528,NaN
kernel_anchored,596,reference,157.0,42.0,171.0,161.0,10.0,13.0,23.0,NaN,NaN
kernel_anchored,597,calibration,209.0,35.0,139.0,152.0,6.0,11.0,25.0,24.502792604701227,NaN
kernel_anchored,598,reference,164.0,13.0,251.0,109.0,9.0,13.0,18.0,NaN,NaN
kernel_anchored,599,calibration,232.0,26.0,116.0,159.0,9.0,13.0,22.0,42.28663972834763,NaN
kernel_anchored,600,reference,226.0,14.0,204.0,101.0,10.0,12.0,10.0,NaN,NaN
kernel_anchored,601,calibration,202.0,23.0,153.0,156.0,10.0,11.0,22.0,17.709620394642002,NaN
kernel_anchored,602,reference,206.0,36.0,128.0,161.0,10.0,13.0,23.0,NaN,NaN
kernel_anchored,603,calibration,175.0,12.0,215.0,130.0,9.0,14.0,22.0,33.85463605127834,NaN
kernel_anchored,604,reference,201.0,15.0,190.0,134.0,9.0,12.0,16.0,NaN,NaN
kernel_anchored,605,calibration,208.0,8.0,185.0,139.0,8.0,12.0,17.0,17.589561954557738,NaN
kernel_anchored,606,reference,212.0,21.0,183.0,122.0,10.0,12.0,17.0,NaN,NaN
kernel_anchored,607,calibration,192.0,13.0,221.0,108.0,10.0,13.0,20.0,39.68820982055737,NaN
kernel_anchored,608,reference,194.0,22.0,154.0,166.0,10.0,13.0,18.0,NaN,NaN
kernel_anchored,609,calibration,238.0,11.0,105.0,176.0,11.0,11.0,25.0,57.95704086086223,NaN
kernel_anchored,610,reference,239.0,20.0,106.0,166.0,9.0,13.0,24.0,NaN,NaN
kernel_anchored,611,calibration,211.0,35.0,111.0,175.0,11.0,13.0,21.0,45.560620232007885,NaN
kernel_anchored,612,reference,156.0,9.0,235.0,137.0,6.0,13.0,21.0,NaN,NaN
kernel_anchored,613,calibration,205.0,40.0,136.0,154.0,10.0,11.0,21.0,26.86264408187357,NaN
kernel_anchored,614,reference,169.0,31.0,161.0,173.0,10.0,12.0,21.0,NaN,NaN
kernel_anchored,615,calibration,231.0,18.0,163.0,123.0,11.0,13.0,18.0,26.265274853318274,NaN
kernel_anchored,616,reference,166.0,28.0,175.0,160.0,9.0,12.0,27.0,NaN,NaN
kernel_anchored,617,calibration,213.0,19.0,136.0,162.0,12.0,11.0,24.0,26.35971419094033,NaN
kernel_anchored,618,reference,225.0,15.0,187.0,114.0,11.0,12.0,13.0,NaN,NaN
kernel_anchored,619,calibration,188.0,27.0,155.0,160.0,8.0,14.0,25.0,21.002264067232083,NaN
kernel_anchored,620,reference,221.0,39.0,120.0,154.0,11.0,11.0,21.0,NaN,NaN
kernel_anchored,621,calibration,219.0,21.0,175.0,125.0,11.0,11.0,15.0,20.11471761112275,NaN
kernel_anchored,622,reference,183.0,15.0,183.0,154.0,10.0,12.0,20.0,NaN,NaN
kernel_anchored,623,calibration,226.0,17.0,175.0,116.0,8.0,12.0,23.0,26.562706973289096,NaN
kernel_anchored,624,reference,196.0,13.0,211.0,117.0,9.0,13.0,18.0,NaN,NaN
kernel_anchored,625,calibration,150.0,7.0,216.0,173.0,10.0,12.0,9.0,55.12664100311991,NaN
kernel_anchored,626,reference,208.0,41.0,126.0,158.0,10.0,14.0,20.0,NaN,NaN
kernel_anchored,627,calibration,199.0,8.0,163.0,165.0,8.0,11.0,23.0,21.18878754526046,NaN
kernel_anchored,628,reference,211.0,31.0,130.0,160.0,9.0,12.0,24.0,NaN,NaN
kernel_anchored,629,calibration,174.0,44.0,147.0,169.0,9.0,14.0,20.0,34.78330530292897,NaN
kernel_anchored,630,reference,236.0,17.0,115.0,172.0,10.0,13.0,14.0,NaN,NaN
kernel_anchored,631,calibration,228.0,10.0,194.0,108.0,9.0,11.0,17.0,34.54975967141312,NaN
kernel_anchored,632,reference,197.0,7.0,170.0,154.0,12.0,14.0,23.0,NaN,NaN
kernel_anchored,633,calibration,195.0,29.0,160.0,158.0,9.0,13.0,13.0,18.362079610219496,NaN
kernel_anchored,634,reference,251.0,27.0,111.0,147.0,10.0,12.0,19.0,NaN,NaN
kernel_anchored,635,calibration,225.0,20.0,120.0,172.0,10.0,14.0,16.0,40.75688128101908,NaN
kernel_anchored,636,reference,205.0,14.0,162.0,157.0,10.0,13.0,16.0,NaN,NaN
kernel_anchored,637,calibration,184.0,22.0,180.0,156.0,9.0,12.0,14.0,19.63267790144721,NaN
kernel_anchored,638,reference,185.0,12.0,223.0,118.0,9.0,14.0,16.0,NaN,NaN
kernel_anchored,639,calibration,251.0,6.0,161.0,127.0,7.0,13.0,12.0,39.60966230527266,NaN
kernel_anchored,640,reference,237.0,33.0,98.0,166.0,10.0,11.0,22.0,NaN,NaN
kernel_anchored,641,calibration,200.0,30.0,154.0,148.0,10.0,12.0,23.0,17.586218871484846,NaN
kernel_anchored,642,reference,198.0,16.0,216.0,105.0,7.0,13.0,22.0,NaN,NaN
kernel_anchored,643,calibration,213.0,13.0,206.0,109.0,8.0,12.0,16.0,32.72935041626648,NaN
kernel_anchored,644,reference,171.0,7.0,215.0,144.0,9.0,13.0,18.0,NaN,NaN
kernel_anchored,645,calibration,212.0,16.0,161.0,150.0,11.0,11.0,16.0,16.300037685547693,NaN
kernel_anchored,646,reference,191.0,10.0,217.0,124.0,7.0,12.0,16.0,NaN,NaN
kernel_anchored,647,calibration,166.0,43.0,160.0,163.0,8.0,14.0,23.0,33.98894983262212,NaN
kernel_anchored,648,reference,165.0,17.0,225.0,129.0,9.0,12.0,20.0,NaN,NaN
kernel_anchored,649,calibration,212.0,18.0,182.0,130.0,10.0,11.0,14.0,17.458224365990525,NaN
kernel_anchored,650,reference,186.0,10.0,223.0,118.0,10.0,13.0,17.0,NaN,NaN
kernel_anchored,651,calibration,214.0,22.0,147.0,156.0,10.0,13.0,15.0,20.525959697779797,NaN
kernel_anchored,652,reference,214.0,22.0,129.0,168.0,9.0,13.0,22.0,NaN,NaN
kernel_anchored,653,calibration,205.0,37.0,127.0,167.0,10.0,14.0,17.0,33.051768251639395,NaN
kernel_anchored,654,reference,181.0,13.0,226.0,119.0,10.0,14.0,14.0,NaN,NaN
kernel_anchored,655,calibration,201.0,11.0,164.0,157.0,10.0,12.0,22.0,17.433670935175684,NaN
kernel_anchored,656,reference,191.0,34.0,146.0,158.0,10.0,13.0,25.0,NaN,NaN
kernel_anchored,657,calibration,242.0,7.0,180.0,115.0,10.0,14.0,9.0,37.37300118593485,NaN
kernel_anchored,658,reference,174.0,17.0,204.0,144.0,9.0,14.0,15.0,NaN,NaN
kernel_anchored,659,calibration,202.0,14.0,199.0,126.0,10.0,13.0,13.0,21.983973470040667,NaN
kernel_anchored,660,reference,232.0,13.0,197.0,100.0,11.0,13.0,11.0,NaN,NaN
kernel_anchored,661,calibration,172.0,7.0,191.0,159.0,11.0,13.0,24.0,29.207955714780574,NaN
kernel_anchored,662,reference,168.0,24.0,211.0,137.0,9.0,13.0,15.0,NaN,NaN
kernel_anchored,663,calibration,217.0,17.0,135.0,164.0,10.0,13.0,21.0,28.05702781614189,NaN
kernel_anchored,664,reference,188.0,13.0,237.0,105.0,11.0,12.0,11.0,NaN,NaN
kernel_anchored,665,calibration,202.0,28.0,162.0,147.0,12.0,12.0,14.0,15.709076215851034,NaN
kernel_anchored,666,reference,197.0,13.0,193.0,137.0,9.0,14.0,14.0,NaN,NaN
kernel_anchored,667,calibration,211.0,13.0,197.0,124.0,9.0,11.0,12.0,23.121801888397734,NaN
kernel_anchored,668,reference,200.0,28.0,149.0,156.0,8.0,13.0,23.0,NaN,NaN
kernel_anchored,669,calibration,207.0,8.0,181.0,139.0,8.0,12.0,22.0,16.981363315942545,NaN
kernel_anchored,670,reference,209.0,13.0,215.0,104.0,7.0,13.0,16.0,NaN,NaN
kernel_anchored,671,calibration,232.0,24.0,173.0,109.0,9.0,11.0,19.0,32.65497883505319,NaN
kernel_anchored,672,reference,224.0,8.0,195.0,108.0,8.0,13.0,21.0,NaN,NaN
kernel_anchored,673,calibration,169.0,23.0,201.0,137.0,10.0,13.0,24.0,29.568251903094207,NaN
kernel_anchored,674,reference,162.0,24.0,222.0,127.0,9.0,13.0,20.0,NaN,NaN
kernel_anchored,675,calibration,183.0,8.0,224.0,123.0,9.0,12.0,18.0,38.39201466253497,NaN
kernel_anchored,676,reference,164.0,15.0,217.0,145.0,12.0,11.0,13.0,NaN,NaN
kernel_anchored,677,calibration,172.0,16.0,203.0,144.0,7.0,14.0,21.0,28.64042382057667,NaN
kernel_anchored,678,reference,166.0,7.0,250.0,115.0,9.0,14.0,16.0,NaN,NaN
kernel_anchored,679,calibration,207.0,13.0,164.0,147.0,11.0,10.0,25.0,16.05124777358469,NaN
kernel_anchored,680,reference,170.0,39.0,150.0,173.0,8.0,14.0,23.0,NaN,NaN
kernel_anchored,681,calibration,165.0,11.0,204.0,149.0,8.0,13.0,27.0,34.21183126510315,NaN
kernel_anchored,682,reference,219.0,16.0,171.0,135.0,8.0,11.0,17.0,NaN,NaN
kernel_anchored,683,calibration,221.0,28.0,124.0,161.0,10.0,13.0,20.0,33.83506057248878,NaN
kernel_anchored,684,reference,188.0,12.0,203.0,139.0,10.0,13.0,12.0,NaN,NaN
kernel_anchored,685,calibration,177.0,40.0,163.0,156.0,9.0,13.0,19.0,25.52101417767897,NaN
kernel_anchored,686,reference,178.0,14.0,243.0,103.0,8.0,13.0,18.0,NaN,NaN
kernel_anchored,687,calibration,157.0,27.0,226.0,128.0,10.0,14.0,15.0,48.92047207291207,NaN
kernel_anchored,688,reference,184.0,17.0,207.0,129.0,10.0,12.0,18.0,NaN,NaN
kernel_anchored,689,calibration,230.0,40.0,109.0,151.0,11.0,13.0,23.0,47.831713845303575,NaN
kernel_anchored,690,reference,186.0,8.0,147.0,196.0,10.0,13.0,17.0,NaN,NaN
kernel_anchored,691,calibration,228.0,13.0,130.0,161.0,7.0,12.0,26.0,34.32871396970189,NaN
kernel_anchored,692,reference,196.0,7.0,204.0,122.0,9.0,13.0,26.0,NaN,NaN
kernel_anchored,693,calibration,168.0,28.0,183.0,162.0,7.0,12.0,17.0,28.93480465224028,NaN
kernel_anchored,694,reference,194.0,20.0,202.0,126.0,10.0,12.0,13.0,NaN,NaN
kernel_anchored,695,calibration,185.0,17.0,171.0,166.0,11.0,12.0,15.0,22.09458986300271,NaN
kernel_anchored,696,reference,151.0,34.0,181.0,166.0,7.0,11.0,27.0,NaN,NaN
kernel_anchored,697,calibration,234.0,42.0,85.0,168.0,11.0,12.0,25.0,70.06616499762572,NaN
kernel_anchored,698,reference,228.0,16.0,156.0,141.0,9.0,11.0,16.0,NaN,NaN
kernel_anchored,699,calibration,203.0,16.0,181.0,141.0,9.0,11.0,16.0,14.97853474029877,NaN
kernel_anchored,700,reference,220.0,18.0,187.0,125.0,4.0,10.0,13.0,NaN,NaN
kernel_anchored,701,calibration,165.0,16.0,203.0,150.0,9.0,13.0,21.0,32.72248303420091,NaN
kernel_anchored,702,reference,208.0,25.0,152.0,147.0,10.0,12.0,23.0,NaN,NaN
kernel_anchored,703,calibration,183.0,24.0,171.0,162.0,10.0,14.0,13.0,21.305328658238196,NaN
kernel_anchored,704,reference,212.0,27.0,172.0,122.0,9.0,14.0,21.0,NaN,NaN
kernel_anchored,705,calibration,212.0,17.0,160.0,146.0,11.0,12.0,19.0,15.9308041646998,NaN
kernel_anchored,706,reference,239.0,17.0,164.0,121.0,9.0,11.0,16.0,NaN,NaN
kernel_anchored,707,calibration,221.0,27.0,137.0,158.0,9.0,12.0,13.0,26.975000853414997,NaN
kernel_anchored,708,reference,229.0,15.0,159.0,134.0,8.0,11.0,21.0,NaN,NaN
kernel_anchored,709,calibration,197.0,30.0,133.0,168.0,9.0,13.0,27.0,29.94799415229133,NaN
kernel_anchored,710,reference,220.0,18.0,182.0,123.0,8.0,14.0,12.0,NaN,NaN
kernel_anchored,711,calibration,199.0,25.0,168.0,140.0,10.0,11.0,24.0,15.140002733637388,NaN
kernel_anchored,712,reference,175.0,11.0,221.0,135.0,11.0,12.0,12.0,NaN,NaN
kernel_anchored,713,calibration,208.0,30.0,181.0,125.0,8.0,10.0,15.0,19.54325170887072,NaN
kernel_anchored,714,reference,221.0,18.0,145.0,152.0,12.0,13.0,16.0,NaN,NaN
kernel_anchored,715,calibration,156.0,7.0,269.0,106.0,11.0,12.0,16.0,85.93570744481511,NaN
kernel_anchored,716,reference,240.0,12.0,170.0,118.0,8.0,11.0,18.0,NaN,NaN
kernel_anchored,717,calibration,203.0,38.0,116.0,174.0,9.0,14.0,23.0,42.37663706456478,NaN
kernel_anchored,718,reference,179.0,14.0,213.0,139.0,11.0,12.0,9.0,NaN,NaN
kernel_anchored,719,calibration,182.0,25.0,162.0,163.0,6.0,13.0,26.0,22.746026589677,NaN
kernel_anchored,720,reference,146.0,36.0,209.0,150.0,11.0,13.0,12.0,NaN,NaN
kernel_anchored,721,calibration,188.0,35.0,146.0,161.0,10.0,14.0,23.0,24.919841059713384,NaN
kernel_anchored,722,reference,205.0,27.0,150.0,158.0,9.0,13.0,15.0,NaN,NaN
kernel_anchored,723,calibration,189.0,39.0,125.0,183.0,8.0,14.0,19.0,43.21390631151041,NaN
kernel_anchored,724,reference,172.0,29.0,161.0,175.0,10.0,14.0,16.0,NaN,NaN
kernel_anchored,725,calibration,167.0,17.0,192.0,167.0,8.0,12.0,14.0,32.95985768848613,NaN
kernel_anchored,726,reference,211.0,14.0,165.0,148.0,11.0,12.0,16.0,NaN,NaN
kernel_anchored,727,calibration,186.0,7.0,258.0,89.0,11.0,11.0,15.0,76.50824500393432,NaN
kernel_anchored,728,reference,174.0,8.0,209.0,146.0,9.0,11.0,20.0,NaN,NaN
kernel_anchored,729,calibration,150.0,38.0,185.0,165.0,11.0,13.0,15.0,43.02759074088028,NaN
kernel_anchored,730,reference,213.0,18.0,174.0,136.0,10.0,11.0,15.0,NaN,NaN
kernel_anchored,731,calibration,165.0,22.0,210.0,137.0,10.0,13.0,20.0,34.82612769696261,NaN
kernel_anchored,732,reference,206.0,10.0,197.0,123.0,8.0,14.0,19.0,NaN,NaN
kernel_anchored,733,calibration,227.0,23.0,145.0,137.0,10.0,13.0,22.0,25.3446385952291,NaN
kernel_anchored,734,reference,156.0,17.0,254.0,112.0,9.0,14.0,15.0,NaN,NaN
kernel_anchored,735,calibration,211.0,31.0,118.0,176.0,9.0,11.0,21.0,40.7876156750766,NaN
kernel_anchored,736,reference,157.0,26.0,213.0,144.0,10.0,13.0,14.0,NaN,NaN
kernel_anchored,737,calibration,224.0,24.0,164.0,126.0,12.0,12.0,15.0,22.31124627033629,NaN
kernel_anchored,738,reference,191.0,41.0,132.0,167.0,12.0,12.0,22.0,NaN,NaN
kernel_anchored,739,calibration,199.0,46.0,107.0,190.0,9.0,10.0,16.0,58.00379454853343,NaN
kernel_anchored,740,reference,214.0,42.0,107.0,176.0,11.0,12.0,15.0,NaN,NaN
kernel_anchored,741,calibration,221.0,12.0,183.0,129.0,9.0,13.0,10.0,21.555004059727437,NaN
kernel_anchored,742,reference,209.0,34.0,144.0,145.0,8.0,12.0,25.0,NaN,NaN
kernel_anchored,743,calibration,175.0,31.0,152.0,171.0,11.0,12.0,25.0,30.655686254548264,NaN
kernel_anchored,744,reference,217.0,21.0,122.0,176.0,11.0,13.0,17.0,NaN,NaN
kernel_anchored,745,calibration,195.0,18.0,156.0,159.0,10.0,14.0,25.0,18.891052074973288,NaN
kernel_anchored,746,reference,211.0,12.0,160.0,155.0,11.0,14.0,14.0,NaN,NaN
kernel_anchored,747,calibration,227.0,31.0,164.0,121.0,8.0,12.0,14.0,26.493794922685233,NaN
kernel_anchored,748,reference,220.0,14.0,169.0,136.0,10.0,14.0,14.0,NaN,NaN
kernel_anchored,749,calibration,206.0,11.0,185.0,138.0,11.0,11.0,15.0,16.79345926731471,NaN
kernel_anchored,750,reference,151.0,27.0,228.0,132.0,8.0,12.0,19.0,NaN,NaN
kernel_anchored,751,calibration,197.0,38.0,119.0,178.0,12.0,13.0,20.0,42.57744302950723,NaN
kernel_anchored,752,reference,209.0,16.0,207.0,111.0,8.0,11.0,15.0,NaN,NaN
kernel_anchored,753,calibration,165.0,11.0,253.0,106.0,8.0,13.0,21.0,69.4793389571389,NaN
kernel_anchored,754,reference,152.0,19.0,193.0,167.0,10.0,13.0,23.0,NaN,NaN
kernel_anchored,755,calibration,212.0,8.0,192.0,131.0,7.0,13.0,14.0,20.977185700839527,NaN
kernel_anchored,756,reference,221.0,23.0,132.0,151.0,10.0,13.0,27.0,NaN,NaN
kernel_anchored,757,calibration,207.0,25.0,151.0,146.0,10.0,14.0,24.0,17.80951552801634,NaN
kernel_anchored,758,reference,186.0,14.0,222.0,116.0,9.0,13.0,17.0,NaN,NaN
kernel_anchored,759,calibration,214.0,38.0,131.0,146.0,9.0,13.0,26.0,29.814433641448844,NaN
kernel_anchored,760,reference,214.0,27.0,119.0,175.0,10.0,9.0,23.0,NaN,NaN
kernel_anchored,761,calibration,205.0,9.0,215.0,112.0,8.0,13.0,15.0,34.99027530419945,NaN
kernel_anchored,762,reference,164.0,12.0,226.0,138.0,8.0,13.0,16.0,NaN,NaN
kernel_anchored,763,calibration,163.0,32.0,173.0,160.0,9.0,13.0,27.0,31.529995333237736,NaN
kernel_anchored,764,reference,240.0,14.0,156.0,136.0,10.0,11.0,10.0,NaN,NaN
kernel_anchored,765,calibration,217.0,9.0,209.0,107.0,10.0,10.0,15.0,36.757822621031856,NaN
kernel_anchored,766,reference,191.0,40.0,124.0,177.0,9.0,13.0,23.0,NaN,NaN
kernel_anchored,767,calibration,195.0,34.0,126.0,178.0,10.0,12.0,22.0,38.03240875169663,NaN
kernel_anchored,768,reference,142.0,20.0,205.0,165.0,10.0,13.0,22.0,NaN,NaN
kernel_anchored,769,calibration,154.0,17.0,214.0,148.0,10.0,14.0,20.0,43.4448860960352,NaN
kernel_anchored,770,reference,218.0,11.0,160.0,149.0,8.0,12.0,19.0,NaN,NaN
kernel_anchored,771,calibration,240.0,29.0,118.0,141.0,9.0,14.0,26.0,45.107267320965086,NaN
kernel_anchored,772,reference,212.0,43.0,112.0,167.0,11.0,11.0,21.0,NaN,NaN
kernel_anchored,773,calibration,202.0,25.0,190.0,130.0,8.0,13.0,9.0,19.220548851944997,NaN
kernel_anchored,774,reference,231.0,36.0,100.0,170.0,10.0,10.0,20.0,NaN,NaN
kernel_anchored,775,calibration,191.0,34.0,174.0,138.0,9.0,14.0,17.0,17.926408926660386,NaN
kernel_anchored,776,reference,221.0,31.0,123.0,163.0,8.0,12.0,19.0,NaN,NaN
kernel_anchored,777,calibration,185.0,13.0,168.0,167.0,9.0,13.0,22.0,22.958805040227276,NaN
kernel_anchored,778,reference,172.0,42.0,146.0,169.0,12.0,14.0,22.0,NaN,NaN
kernel_anchored,779,calibration,217.0,9.0,191.0,123.0,10.0,13.0,14.0,23.541144180121833,NaN
kernel_anchored,780,reference,163.0,16.0,246.0,123.0,6.0,12.0,11.0,NaN,NaN
kernel_anchored,781,calibration,234.0,21.0,135.0,147.0,11.0,12.0,17.0,31.75451608051585,NaN
kernel_anchored,782,reference,218.0,33.0,114.0,169.0,10.0,13.0,20.0,NaN,NaN
kernel_anchored,783,calibration,222.0,23.0,165.0,125.0,9.0,11.0,22.0,21.7608984225068,NaN
kernel_anchored,784,reference,170.0,13.0,193.0,158.0,9.0,12.0,22.0,NaN,NaN
kernel_anchored,785,calibration,178.0,16.0,184.0,153.0,10.0,12.0,24.0,22.039413057360754,NaN
kernel_anchored,786,reference,192.0,9.0,211.0,128.0,10.0,13.0,14.0,NaN,NaN
kernel_anchored,787,calibration,212.0,25.0,133.0,161.0,10.0,13.0,23.0,27.023598102654212,NaN
kernel_anchored,788,reference,220.0,12.0,155.0,155.0,9.0,11.0,15.0,NaN,NaN
kernel_anchored,789,calibration,220.0,16.0,182.0,119.0,8.0,13.0,19.0,23.181885825007832,NaN
kernel_anchored,790,reference,212.0,11.0,182.0,133.0,12.0,13.0,14.0,NaN,NaN
kernel_anchored,791,calibration,166.0,27.0,175.0,161.0,10.0,13.0,25.0,29.109003841115104,NaN
kernel_anchored,792,reference,179.0,23.0,189.0,139.0,9.0,13.0,25.0,NaN,NaN
kernel_anchored,793,calibration,179.0,14.0,219.0,129.0,9.0,12.0,15.0,34.505296355002805,NaN
kernel_anchored,794,reference,162.0,12.0,231.0,136.0,8.0,13.0,15.0,NaN,NaN
kernel_anchored,795,calibration,191.0,19.0,180.0,149.0,9.0,13.0,16.0,16.21886399853372,NaN
kernel_anchored,796,reference,141.0,11.0,201.0,181.0,8.0,13.0,22.0,NaN,NaN
kernel_anchored,797,calibration,216.0,8.0,201.0,116.0,10.0,10.0,16.0,29.181164442596383,NaN
kernel_anchored,798,reference,180.0,14.0,225.0,116.0,9.0,14.0,19.0,NaN,NaN
kernel_anchored,799,calibration,209.0,17.0,182.0,127.0,10.0,12.0,20.0,17.630061687702224,NaN
kernel_anchored,800,reference,166.0,13.0,226.0,133.0,9.0,13.0,17.0,NaN,NaN
kernel_anchored,801,calibration,192.0,8.0,171.0,171.0,8.0,13.0,14.0,24.48768573999258,NaN
kernel_anchored,802,reference,214.0,39.0,134.0,146.0,10.0,12.0,22.0,NaN,NaN
kernel_anchored,803,calibration,226.0,43.0,116.0,141.0,10.0,11.0,30.0,44.131516296313215,NaN
kernel_anchored,804,reference,236.0,13.0,175.0,115.0,9.0,12.0,17.0,NaN,NaN
kernel_anchored,805,calibration,194.0,14.0,201.0,128.0,9.0,12.0,19.0,22.418686121700112,NaN
kernel_anchored,806,reference,154.0,19.0,200.0,159.0,8.0,13.0,24.0,NaN,NaN
kernel_anchored,807,calibration,204.0,14.0,223.0,105.0,9.0,10.0,12.0,42.52955528686642,NaN
