model,scope,draw,district_id,predicted_share,actual_share,error
national,national_draw,1825,"",74.47359019688184,62.969101950749284,11.50448824613256
national,national_draw,1826,"",71.14269971185101,62.969101950749284,8.173597761101725
national,national_draw,1827,"",71.24691374866555,62.969101950749284,8.277811797916264
national,national_draw,1828,"",68.60905076334797,62.969101950749284,5.639948812598682
national,national_draw,1829,"",65.50637489229297,62.969101950749284,2.5372729415436837
national,national_draw,1830,"",64.93785579042185,62.969101950749284,1.9687538396725657
national,national_draw,1831,"",70.02870502564045,62.969101950749284,7.0596030748911645
national,national_draw,1832,"",72.87166293430008,62.969101950749284,9.902560983550792
national,national_draw,1833,"",63.33080184723927,62.969101950749284,0.3616998964899878
national,national_draw,1834,"",57.96543398505424,62.969101950749284,-5.003667965695044
national,national_draw,1835,"",61.90612016020635,62.969101950749284,-1.0629817905429348
national,national_draw,1836,"",59.85363823164005,62.969101950749284,-3.1154637191092363
national,national_draw,1837,"",65.96187388508835,62.969101950749284,2.9927719343390677
national,national_draw,1838,"",63.800457495651386,62.969101950749284,0.8313555449021024
national,national_draw,1839,"",63.18908525314365,62.969101950749284,0.21998330239436825
national,national_draw,1840,"",65.33079589188765,62.969101950749284,2.3616939411383626
national,national_draw,1841,"",61.175202312873914,62.969101950749284,-1.79389963787537
national,national_draw,1842,"",81.21831905860941,62.969101950749284,18.249217107860126
national,national_draw,1843,"",65.9821336219786,62.969101950749284,3.013031671229321
national,national_draw,1844,"",63.48714598521933,62.969101950749284,0.5180440344700443
national,national_draw,1845,"",67.50533713764888,62.969101950749284,4.536235186899596
national,national_draw,1846,"",62.59223899038416,62.969101950749284,-0.37686296036512346
national,national_draw,1847,"",75.42909174032202,62.969101950749284,12.459989789572738
national,national_draw,1848,"",65.10051306277525,62.969101950749284,2.1314111120259653
national,national_draw,1849,"",64.78826105094552,62.969101950749284,1.819159100196238
national,national_draw,1850,"",71.67270984818262,62.969101950749284,8.703607897433336
national,national_draw,1851,"",73.46407269092956,62.969101950749284,10.494970740180271
national,national_draw,1852,"",61.64423011026241,62.969101950749284,-1.3248718404868711
national,national_draw,1853,"",71.97596189258212,62.969101950749284,9.006859941832836
national,national_draw,1854,"",67.7127634195712,62.969101950749284,4.743661468821919
national,national_draw,1855,"",66.65366184068515,62.969101950749284,3.684559889935862
national,national_draw,1856,"",66.12821747392958,62.969101950749284,3.159115523180297
national,national_draw,1857,"",62.912636907589956,62.969101950749284,-0.05646504315932788
national,national_draw,1858,"",66.766589618728,62.969101950749284,3.7974876679787215
national,national_draw,1859,"",70.3854952194569,62.969101950749284,7.4163932687076155
national,national_draw,1860,"",69.72001929995581,62.969101950749284,6.750917349206524
national,national_draw,1861,"",67.73137043097287,62.969101950749284,4.7622684802235895
national,national_draw,1862,"",64.84258401414198,62.969101950749284,1.873482063392693
national,national_draw,1863,"",71.1237833914892,62.969101950749284,8.154681440739914
national,national_draw,1864,"",63.014051005832336,62.969101950749284,0.0449490550830518
national,national_draw,1865,"",62.30217643403193,62.969101950749284,-0.666925516717356
national,national_draw,1866,"",62.450143839053716,62.969101950749284,-0.5189581116955679
national,national_draw,1867,"",69.78231966439331,62.969101950749284,6.813217713644029
national,national_draw,1868,"",64.10241921386634,62.969101950749284,1.133317263117057
national,national_draw,1869,"",66.96269149946728,62.969101950749284,3.993589548717999
national,national_draw,1870,"",67.23552046853199,62.969101950749284,4.266418517782704
national,national_draw,1871,"",68.22532991551549,62.969101950749284,5.256227964766204
national,national_draw,1872,"",74.6560155433754,62.969101950749284,11.68691359262612
national,national_draw,1873,"",65.1646600478704,62.969101950749284,2.195558097121115
national,national_draw,1874,"",65.95223452525542,62.969101950749284,2.9831325745061363
national,national_draw,1875,"",63.269754876573145,62.969101950749284,0.3006529258238615
national,national_draw,1876,"",69.14175465756394,62.969101950749284,6.172652706814652
national,national_draw,1877,"",65.99595557760112,62.969101950749284,3.026853626851839
national,national_draw,1878,"",67.45225141029306,62.969101950749284,4.483149459543775
national,national_draw,1879,"",62.59298687175051,62.969101950749284,-0.3761150789987724
national,national_draw,1880,"",60.487396133070156,62.969101950749284,-2.481705817679128
national,national_draw,1881,"",64.93478347530268,62.969101950749284,1.9656815245533963
national,national_draw,1882,"",67.38346479079553,62.969101950749284,4.414362840046245
national,national_draw,1883,"",79.94376301449189,62.969101950749284,16.97466106374261
national,national_draw,1884,"",59.31364941892965,62.969101950749284,-3.655452531819634
national,national_draw,1885,"",64.8866720823434,62.969101950749284,1.9175701315941112
national,national_draw,1886,"",73.50406587782263,62.969101950749284,10.534963927073342
national,national_draw,1887,"",56.95427760326828,62.969101950749284,-6.014824347481003
national,national_draw,1888,"",77.90577244153651,62.969101950749284,14.936670490787229
national,national_draw,1889,"",75.417831970862,62.969101950749284,12.448730020112713
national,national_draw,1890,"",61.04854721851724,62.969101950749284,-1.9205547322320413
national,national_draw,1891,"",65.25362330632858,62.969101950749284,2.284521355579294
national,national_draw,1892,"",73.63985943615884,62.969101950749284,10.67075748540956
national,national_draw,1893,"",69.01942988864947,62.969101950749284,6.050327937900185
national,national_draw,1894,"",80.64577432370461,62.969101950749284,17.67667237295533
national,national_draw,1895,"",63.781594265633466,62.969101950749284,0.8124923148841816
national,national_draw,1896,"",75.50177472940717,62.969101950749284,12.53267277865789
national,national_draw,1897,"",66.70787400664216,62.969101950749284,3.7387720558928734
national,national_draw,1898,"",69.42464540093701,62.969101950749284,6.455543450187726
